#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-10726699B133008-1AECFB2E4DD27D1C
#datatype	hitsConcise Results(Superfamily only)
#status	0
#Start time	2023-02-22T19:09:05	Run time	0:00:00:30
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#88 - >ZFP92	superfamily	227381	262	315	1.91835e-06	49.6942	cl34881	COG5048 superfamily	C	 - 
Q#88 - >ZFP92	superfamily	433230	335	359	0.000290979	37.7207	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#89 - >FOSB	superfamily	451253	165	218	1.10834e-22	89.3421	cl21462	bZIP superfamily	 - 	 - 
Q#90 - >IGSF9	superfamily	448366	136	223	7.17191e-15	71.1346	cl11960	Ig superfamily	 - 	 - 
Q#90 - >IGSF9	superfamily	448366	226	305	2.99667e-14	68.7639	cl11960	Ig superfamily	 - 	 - 
Q#90 - >IGSF9	superfamily	451288	625	715	2.49333e-12	64.0547	cl21522	FN3 superfamily	 - 	 - 
Q#90 - >IGSF9	superfamily	448366	418	503	1.1558e-11	61.639	cl11960	Ig superfamily	 - 	 - 
Q#90 - >IGSF9	superfamily	451288	508	599	4.07472e-09	54.8099	cl21522	FN3 superfamily	 - 	 - 
Q#90 - >IGSF9	superfamily	448366	341	404	1.46353e-08	53.1788	cl11960	Ig superfamily	N	 - 
Q#90 - >IGSF9	superfamily	448366	28	110	1.60332e-06	47.1149	cl11960	Ig superfamily	 - 	 - 
Q#91 - >SUSD6	superfamily	453036	42	103	1.07153e-08	50.5392	cl29654	CCP superfamily	 - 	 - 
Q#92 - >ACAN	superfamily	445781	2358	2481	3.09688e-97	308.738	cl02432	CLECT superfamily	 - 	 - 
Q#92 - >ACAN	superfamily	448366	33	155	8.38148e-72	235.989	cl11960	Ig superfamily	 - 	 - 
Q#92 - >ACAN	superfamily	445853	153	247	2.13139e-61	204.949	cl02612	Link_Domain superfamily	 - 	 - 
Q#92 - >ACAN	superfamily	445853	254	349	1.28209e-60	202.928	cl02612	Link_Domain superfamily	 - 	 - 
Q#92 - >ACAN	superfamily	445853	579	674	3.96751e-59	198.691	cl02612	Link_Domain superfamily	 - 	 - 
Q#92 - >ACAN	superfamily	445853	478	572	4.25626e-53	181.066	cl02612	Link_Domain superfamily	 - 	 - 
Q#92 - >ACAN	superfamily	451279	2316	2352	1.68369e-12	63.4246	cl21504	EGF_CA superfamily	 - 	 - 
Q#92 - >ACAN	superfamily	453036	2485	2541	2.64759e-11	60.5544	cl29654	CCP superfamily	 - 	 - 
Q#92 - >ACAN	superfamily	451279	2283	2313	2.04302e-06	46.4758	cl21504	EGF_CA superfamily	 - 	 - 
Q#92 - >ACAN	superfamily	185285	1433	1614	0.000846025	44.7678	cl33133	PRK15387 superfamily	NC	 - 
Q#92 - >ACAN	superfamily	223039	716	975	0.0023038	43.6213	cl33723	PHA03307 superfamily	C	 - 
Q#93 - >ANO9	superfamily	428001	179	737	1.86716e-123	376.162	cl24166	Anoctamin superfamily	 - 	 - 
Q#93 - >ANO9	superfamily	435192	115	176	1.13586e-05	47.1864	cl24682	Anoct_dimer superfamily	N	 - 
Q#94 - >JAK1	superfamily	451246	870	1153	0	626.186	cl21453	PKc_like superfamily	 - 	 - 
Q#94 - >JAK1	superfamily	451246	583	846	0	576.117	cl21453	PKc_like superfamily	 - 	 - 
Q#94 - >JAK1	superfamily	450165	282	426	7.35291e-80	257.466	cl17171	PH-like superfamily	 - 	 - 
Q#94 - >JAK1	superfamily	436450	147	277	2.98229e-73	238.69	cl39028	FERM_F2 superfamily	 - 	 - 
Q#94 - >JAK1	superfamily	449520	426	527	3.20047e-64	212.017	cl15255	SH2 superfamily	 - 	 - 
Q#94 - >JAK1	superfamily	436452	36	129	4.57205e-41	145.77	cl39717	FERM_F1 superfamily	 - 	 - 
Q#95 - >ZNF485	superfamily	214630	11	71	1.94631e-31	114.612	cl42959	KRAB superfamily	 - 	 - 
Q#95 - >ZNF485	superfamily	227381	124	361	5.16322e-09	58.1686	cl34881	COG5048 superfamily	N	 - 
Q#95 - >ZNF485	superfamily	433230	372	393	0.00149549	35.7947	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#95 - >ZNF485	superfamily	433230	397	419	0.00171589	35.7947	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#95 - >ZNF485	superfamily	395048	410	432	0.00880524	33.4277	cl23491	zf-C2H2 superfamily	 - 	 - 
Q#96 - >MCF2L2	superfamily	445839	623	820	4.77801e-35	131.654	cl02571	RhoGEF superfamily	 - 	 - 
Q#96 - >MCF2L2	superfamily	450165	827	956	1.03805e-30	117.298	cl17171	PH-like superfamily	 - 	 - 
Q#96 - >MCF2L2	superfamily	449590	52	190	1.96261e-19	86.1992	cl15787	SEC14 superfamily	 - 	 - 
Q#96 - >MCF2L2	superfamily	413338	321	523	9.131e-15	74.4043	cl02488	SPEC superfamily	 - 	 - 
Q#97 - >SRC	superfamily	451246	277	553	0	580.491	cl21453	PKc_like superfamily	 - 	 - 
Q#97 - >SRC	superfamily	449520	164	264	1.97774e-72	226.085	cl15255	SH2 superfamily	 - 	 - 
Q#97 - >SRC	superfamily	450141	88	160	5.82935e-29	108.66	cl17036	SH3 superfamily	 - 	 - 
Q#98 - >SHQ1	superfamily	428199	234	412	6.82081e-99	297.863	cl04847	SHQ1 superfamily	 - 	 - 
Q#99 - >SAT1	superfamily	450168	36	144	3.30349e-14	65.2316	cl17182	NAT_SF superfamily	 - 	 - 
Q#100 - >SNX13	superfamily	445834	377	511	1.18777e-65	216.511	cl02565	RGS superfamily	 - 	 - 
Q#100 - >SNX13	superfamily	445832	557	676	2.42046e-64	212.128	cl02563	PX_domain superfamily	 - 	 - 
Q#100 - >SNX13	superfamily	445833	97	284	4.58157e-63	210.738	cl02564	PXA superfamily	 - 	 - 
Q#100 - >SNX13	superfamily	430115	792	900	1.6208e-40	144.654	cl07303	Nexin_C superfamily	 - 	 - 
Q#101 - >CHD8	superfamily	452890	811	1032	2.43843e-154	476.468	cl28899	DEAD-like_helicase_N superfamily	 - 	 - 
Q#101 - >CHD8	superfamily	215601	810	1409	7.17536e-151	498.557	cl33647	PLN03142 superfamily	C	 - 
Q#101 - >CHD8	superfamily	452897	721	779	4.10048e-36	131.257	cl28914	CD_CSD superfamily	 - 	 - 
Q#101 - >CHD8	superfamily	452897	638	703	1.50519e-29	112.815	cl28914	CD_CSD superfamily	 - 	 - 
Q#101 - >CHD8	superfamily	445886	2310	2354	1.16619e-14	69.6838	cl02688	BRK superfamily	 - 	 - 
Q#101 - >CHD8	superfamily	445886	2379	2419	3.8623e-07	48.4979	cl02688	BRK superfamily	 - 	 - 
Q#101 - >CHD8	superfamily	223021	68	280	0.00631817	42.2329	cl33720	PHA03247 superfamily	N	 - 
Q#102 - >NBEAL2	superfamily	447915	2065	2345	0	573.786	cl10511	Beach superfamily	 - 	 - 
Q#102 - >NBEAL2	superfamily	435104	1587	1861	8.1245e-143	445.223	cl24581	DUF4800 superfamily	 - 	 - 
Q#102 - >NBEAL2	superfamily	450165	1918	2043	9.85832e-28	109.632	cl17171	PH-like superfamily	 - 	 - 
Q#102 - >NBEAL2	superfamily	453027	2464	2722	1.11822e-20	95.0944	cl29593	WD40 superfamily	 - 	 - 
Q#102 - >NBEAL2	superfamily	406270	877	1128	4.96347e-12	68.8204	cl24375	DUF4704 superfamily	 - 	 - 
Q#103 - >UGGT2	superfamily	436473	1232	1498	0	583.424	cl39742	Glyco_transf_24 superfamily	 - 	 - 
Q#103 - >UGGT2	superfamily	436469	45	226	7.62493e-70	232.129	cl39738	Thioredoxin_12 superfamily	 - 	 - 
Q#103 - >UGGT2	superfamily	436471	437	686	1.24884e-64	219.845	cl39740	Thioredoxin_14 superfamily	 - 	 - 
Q#103 - >UGGT2	superfamily	436472	710	933	1.3829e-57	197.833	cl39741	Thioredoxin_15 superfamily	 - 	 - 
Q#103 - >UGGT2	superfamily	428937	1094	1199	5.02558e-49	169.581	cl05763	UDP-g_GGTase superfamily	 - 	 - 
Q#103 - >UGGT2	superfamily	436470	296	424	4.10543e-45	159.272	cl39739	Thioredoxin_13 superfamily	 - 	 - 
Q#104 - >GDF5	superfamily	394804	399	501	5.67763e-81	246.842	cl40434	TGF_beta_SF superfamily	 - 	 - 
Q#104 - >GDF5	superfamily	425823	145	296	2.04523e-09	57.6891	cl44475	TGFb_propeptide superfamily	C	 - 
Q#104 - >GDF5	superfamily	185628	90	168	0.000118592	44.6806	cl33186	PTZ00449 superfamily	NC	 - 
Q#105 - >ZNF32	superfamily	227381	47	237	3.17876e-06	47.7682	cl34881	COG5048 superfamily	N	 - 
Q#106 - >PRDM13	superfamily	394802	18	119	4.66468e-64	207.364	cl40432	SET superfamily	 - 	 - 
Q#106 - >PRDM13	superfamily	395048	575	595	0.000531699	37.6649	cl23491	zf-C2H2 superfamily	 - 	 - 
Q#106 - >PRDM13	superfamily	227516	578	653	0.000626771	42.7827	cl25788	SFP1 superfamily	N	 - 
Q#106 - >PRDM13	superfamily	395048	137	159	0.00169167	36.1241	cl23491	zf-C2H2 superfamily	 - 	 - 
Q#107 - >DEFB123	superfamily	453041	24	53	0.00045288	33.4907	cl29693	Defensin_beta_2 superfamily	 - 	 - 
Q#108 - >ZC3H12A	superfamily	452894	138	268	2.88594e-103	307.757	cl28905	PIN_SF superfamily	 - 	 - 
Q#108 - >ZC3H12A	superfamily	436579	550	593	2.0073e-21	87.4583	cl39881	Regnase_1_C superfamily	 - 	 - 
Q#108 - >ZC3H12A	superfamily	407876	49	89	4.64067e-15	68.9755	cl39454	UBA_6 superfamily	 - 	 - 
Q#108 - >ZC3H12A	superfamily	434069	305	323	0.00281172	35.19	cl20584	zf-CCCH_2 superfamily	 - 	 - 
Q#110 - >SLC25A28	superfamily	395101	71	161	3.86967e-24	94.6454	cl37969	Mito_carr superfamily	 - 	 - 
Q#110 - >SLC25A28	superfamily	395101	169	253	1.58065e-19	82.319	cl37969	Mito_carr superfamily	 - 	 - 
Q#110 - >SLC25A28	superfamily	395101	279	356	2.76334e-12	62.2886	cl37969	Mito_carr superfamily	N	 - 
Q#111 - >TONSL	superfamily	453966	533	627	1.30044e-21	90.5667	cl39094	Ank_2 superfamily	 - 	 - 
Q#111 - >TONSL	superfamily	455733	1045	1306	1.81558e-18	88.1813	cl42388	PPP1R42 superfamily	 - 	 - 
Q#111 - >TONSL	superfamily	223533	187	418	3.30088e-05	47.5333	cl33886	TPR superfamily	C	 - 
Q#111 - >TONSL	superfamily	223021	668	922	0.00212268	42.6181	cl33720	PHA03247 superfamily	N	 - 
Q#112 - >ATG9B	superfamily	427716	186	676	3.14205e-174	513.963	cl04403	APG9 superfamily	 - 	 - 
Q#113 - >IGHM	superfamily	448366	329	433	1.57774e-50	167.128	cl11960	Ig superfamily	 - 	 - 
Q#113 - >IGHM	superfamily	448366	222	319	2.72186e-47	158.384	cl11960	Ig superfamily	 - 	 - 
Q#113 - >IGHM	superfamily	448366	5	102	2.66335e-40	139.772	cl11960	Ig superfamily	 - 	 - 
Q#113 - >IGHM	superfamily	448366	110	211	3.57943e-39	137.141	cl11960	Ig superfamily	 - 	 - 
Q#114 - >IFNA8	superfamily	444691	26	185	3.95007e-90	260.591	cl00092	IFab superfamily	 - 	 - 
Q#115 - >BPIFB4	superfamily	412206	536	736	1.97039e-53	182.896	cl00188	BPI superfamily	 - 	 - 
Q#115 - >BPIFB4	superfamily	412206	341	511	5.12752e-37	138.294	cl00188	BPI superfamily	 - 	 - 
Q#116 - >PCDHA2	superfamily	435046	798	914	4.41704e-69	225.669	cl24520	Cadherin_tail superfamily	 - 	 - 
Q#116 - >PCDHA2	superfamily	452887	246	346	3.70124e-35	128.97	cl28889	CA_like superfamily	 - 	 - 
Q#116 - >PCDHA2	superfamily	400525	30	111	1.55436e-33	123.791	cl29227	Cadherin_2 superfamily	 - 	 - 
Q#116 - >PCDHA2	superfamily	452887	354	451	7.6198e-28	107.784	cl28889	CA_like superfamily	 - 	 - 
Q#116 - >PCDHA2	superfamily	452887	459	561	2.26207e-27	106.629	cl28889	CA_like superfamily	 - 	 - 
Q#116 - >PCDHA2	superfamily	452887	139	238	2.92758e-21	89.2949	cl28889	CA_like superfamily	 - 	 - 
Q#116 - >PCDHA2	superfamily	452887	581	670	5.8959e-21	88.1393	cl28889	CA_like superfamily	 - 	 - 
Q#117 - >PTBP2	superfamily	273733	65	540	0	600.265	cl25888	hnRNP-L_PTB superfamily	 - 	 - 
Q#118 - >TP53RK	superfamily	226168	36	253	2.71689e-77	232.173	cl43919	Bud32 superfamily	 - 	 - 
Q#119 - >GBP6	superfamily	453896	18	281	6.264e-160	458.762	cl38936	P-loop_NTPase superfamily	 - 	 - 
Q#119 - >GBP6	superfamily	397124	283	579	3.37898e-154	445.578	cl26554	GBP_C superfamily	 - 	 - 
Q#120 - >AKAP8L	superfamily	428240	414	549	3.10043e-72	228.899	cl04876	AKAP95 superfamily	 - 	 - 
Q#120 - >AKAP8L	superfamily	432013	263	348	0.00787745	38.1151	cl13200	RNA_pol_3_Rpc31 superfamily	N	 - 
Q#121 - >COL19A1	superfamily	451433	50	233	9.76556e-57	194.113	cl22861	LamG superfamily	 - 	 - 
Q#121 - >COL19A1	superfamily	439624	436	666	1.99209e-29	123.074	cl45768	gly_rich_SclB superfamily	NC	 - 
Q#121 - >COL19A1	superfamily	439624	744	995	1.31373e-17	86.8649	cl45768	gly_rich_SclB superfamily	NC	 - 
Q#121 - >COL19A1	superfamily	396114	292	344	1.11521e-06	46.7189	cl22949	Collagen superfamily	 - 	 - 
Q#122 - >NKAIN3	superfamily	428559	1	198	2.35452e-107	308.24	cl05290	NKAIN superfamily	 - 	 - 
Q#123 - >PCDHA3	superfamily	435046	800	916	1.06635e-69	227.21	cl24520	Cadherin_tail superfamily	 - 	 - 
Q#123 - >PCDHA3	superfamily	400525	30	111	2.38848e-33	123.021	cl29227	Cadherin_2 superfamily	 - 	 - 
Q#123 - >PCDHA3	superfamily	452887	246	346	1.01555e-32	122.037	cl28889	CA_like superfamily	 - 	 - 
Q#123 - >PCDHA3	superfamily	452887	459	561	1.14844e-27	107.399	cl28889	CA_like superfamily	 - 	 - 
Q#123 - >PCDHA3	superfamily	452887	354	451	5.65063e-27	105.473	cl28889	CA_like superfamily	 - 	 - 
Q#123 - >PCDHA3	superfamily	452887	139	238	4.15106e-23	94.3025	cl28889	CA_like superfamily	 - 	 - 
Q#123 - >PCDHA3	superfamily	452887	581	670	2.34609e-21	89.2949	cl28889	CA_like superfamily	 - 	 - 
Q#124 - >KIF12	superfamily	451428	25	363	2.82193e-135	399.322	cl22853	Motor_domain superfamily	 - 	 - 
Q#124 - >KIF12	superfamily	226809	362	468	0.00295763	40.3934	cl34756	COG4372 superfamily	NC	 - 
Q#125 - >USP50	superfamily	425685	44	338	2.71194e-67	213.843	cl37989	UCH superfamily	 - 	 - 
Q#127 - >SLC6A14	superfamily	444915	36	641	0	1076.05	cl00456	SLC5-6-like_sbd superfamily	 - 	 - 
Q#128 - >STAP2	superfamily	450165	9	136	2.74551e-74	228.887	cl17171	PH-like superfamily	 - 	 - 
Q#128 - >STAP2	superfamily	449520	151	247	1.91396e-63	199.737	cl15255	SH2 superfamily	 - 	 - 
Q#129 - >ANKRD34A	superfamily	223738	9	133	1.22839e-12	67.5419	cl34000	ANKYR superfamily	N	 - 
Q#129 - >ANKRD34A	superfamily	223039	162	446	0.00160019	41.3101	cl33723	PHA03307 superfamily	C	 - 
Q#130 - >OR52N4	superfamily	452889	27	302	4.93951e-159	445.036	cl28897	7tm_GPCRs superfamily	 - 	 - 
