#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-971D14AA5128DA0-D42102BDE5968F4
#datatype	hitsConcise Results(Superfamily only)
#status	0
#Start time	2023-02-22T19:31:17	Run time	0:00:00:47
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#94 - >NBPF9	superfamily	429104	755	822	7.42353e-21	87.0934	cl06016	DUF1220 superfamily	 - 	 - 
Q#94 - >NBPF9	superfamily	429104	924	991	7.42353e-21	87.0934	cl06016	DUF1220 superfamily	 - 	 - 
Q#94 - >NBPF9	superfamily	429104	1024	1085	6.74644e-19	81.7006	cl06016	DUF1220 superfamily	 - 	 - 
Q#94 - >NBPF9	superfamily	429104	680	747	1.50705e-16	74.767	cl06016	DUF1220 superfamily	 - 	 - 
Q#94 - >NBPF9	superfamily	429104	605	671	2.67885e-16	74.3818	cl06016	DUF1220 superfamily	 - 	 - 
Q#94 - >NBPF9	superfamily	429104	856	916	2.67885e-16	74.3818	cl06016	DUF1220 superfamily	 - 	 - 
Q#94 - >NBPF9	superfamily	429104	448	511	2.89216e-14	68.6038	cl06016	DUF1220 superfamily	 - 	 - 
Q#94 - >NBPF9	superfamily	429104	181	240	9.81128e-10	55.507	cl06016	DUF1220 superfamily	 - 	 - 
Q#94 - >NBPF9	superfamily	429104	542	596	4.72169e-07	48.1882	cl06016	DUF1220 superfamily	 - 	 - 
Q#94 - >NBPF9	superfamily	223496	10	401	0.000127512	46.2919	cl33865	SbcC superfamily	NC	 - 
Q#98 - >OR5M1	superfamily	452889	25	303	4.57566e-170	472.654	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#99 - >OR11H1	superfamily	452889	29	298	1.52738e-166	463.326	cl28897	7tm_GPCRs superfamily	 - 	 - 
