#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-CA38E5523D21B6C-356A3AAEC829D79E
#datatype	hitsConcise Results(Superfamily only)
#status	0
#Start time	2023-02-22T19:19:38	Run time	0:00:01:14
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#80 - >CLHC1	superfamily	434897	30	136	1.52443e-26	103.853	cl24341	TSNAXIP1_N superfamily	 - 	 - 
Q#80 - >CLHC1	superfamily	433517	297	354	2.13521e-11	59.5203	cl16430	Clathrin_H_link superfamily	 - 	 - 
Q#81 - >ACTL6A	superfamily	450142	11	429	0	578.489	cl17037	NBD_sugar-kinase_HSP70_actin superfamily	 - 	 - 
Q#82 - >CHRNA4	superfamily	452896	37	243	1.41923e-152	437.942	cl28912	LGIC_ECD superfamily	 - 	 - 
Q#82 - >CHRNA4	superfamily	453886	250	618	2.13532e-74	237.936	cl38911	LGIC_TM superfamily	 - 	 - 
Q#82 - >CHRNA4	superfamily	184923	392	496	6.1424e-06	49.2931	cl33044	PRK14959 superfamily	N	 - 
Q#83 - >ITPRIPL2	superfamily	427231	163	453	3.62139e-14	73.1507	cl03978	Mab-21 superfamily	 - 	 - 
Q#84 - >GJB1	superfamily	425429	2	214	4.71519e-125	354.901	cl37952	Connexin superfamily	 - 	 - 
Q#86 - >PLXNA1	superfamily	449580	38	513	0	1030.3	cl15693	Sema superfamily	 - 	 - 
Q#86 - >PLXNA1	superfamily	445837	1318	1866	0	1012.12	cl02569	RasGAP superfamily	 - 	 - 
Q#86 - >PLXNA1	superfamily	449574	1048	1148	9.54989e-47	162.972	cl15674	IPT superfamily	 - 	 - 
Q#86 - >PLXNA1	superfamily	449574	864	960	1.38925e-37	136.677	cl15674	IPT superfamily	 - 	 - 
Q#86 - >PLXNA1	superfamily	436217	713	807	7.75397e-37	134.336	cl39440	TIG_2 superfamily	 - 	 - 
Q#86 - >PLXNA1	superfamily	449574	961	1046	2.02752e-36	132.733	cl15674	IPT superfamily	 - 	 - 
Q#86 - >PLXNA1	superfamily	436173	569	659	4.98574e-26	103.498	cl39397	TIG_plexin superfamily	 - 	 - 
Q#86 - >PLXNA1	superfamily	413394	514	556	3.30768e-12	62.7258	cl02601	PSI superfamily	 - 	 - 
Q#86 - >PLXNA1	superfamily	413394	660	707	1.77551e-08	52.3254	cl02601	PSI superfamily	 - 	 - 
Q#86 - >PLXNA1	superfamily	413394	809	862	2.50233e-07	48.8586	cl02601	PSI superfamily	 - 	 - 
Q#86 - >PLXNA1	superfamily	449574	1150	1234	1.9487e-06	47.4455	cl15674	IPT superfamily	 - 	 - 
Q#87 - >NAA35	superfamily	427718	46	181	3.34282e-42	150.782	cl09317	Mak10 superfamily	 - 	 - 
Q#88 - >KIAA1549	superfamily	432847	1037	1702	0	985.042	cl28786	DUF3827 superfamily	 - 	 - 
Q#88 - >KIAA1549	superfamily	236090	1643	1793	0.00884328	41.1249	cl35613	PRK07764 superfamily	N	 - 
Q#89 - >RBM12B	superfamily	450164	153	238	1.45408e-50	172.24	cl17169	RRM_SF superfamily	 - 	 - 
Q#89 - >RBM12B	superfamily	450164	2	80	5.78603e-47	161.916	cl17169	RRM_SF superfamily	 - 	 - 
Q#89 - >RBM12B	superfamily	450164	925	1001	2.30513e-44	154.584	cl17169	RRM_SF superfamily	 - 	 - 
Q#89 - >RBM12B	superfamily	450164	400	475	2.18234e-43	151.784	cl17169	RRM_SF superfamily	 - 	 - 
Q#89 - >RBM12B	superfamily	450164	284	363	4.01673e-38	136.774	cl17169	RRM_SF superfamily	 - 	 - 
Q#89 - >RBM12B	superfamily	223041	689	915	1.46921e-07	55.3493	cl33724	PHA03321 superfamily	N	 - 
Q#89 - >RBM12B	superfamily	173412	449	680	0.000846242	43.5911	cl31754	PTZ00121 superfamily	N	 - 
Q#90 - >KLHDC7A	superfamily	452892	430	505	4.09093e-35	127.5	cl28903	BACK superfamily	 - 	 - 
Q#90 - >KLHDC7A	superfamily	222983	531	729	4.9485e-11	65.9444	cl33709	PHA03098 superfamily	N	 - 
Q#91 - >SLC12A8	superfamily	459263	35	407	9.34314e-84	284.683	cl45918	AA_permease_2 superfamily	C	 - 
Q#92 - >NOX5	superfamily	447143	448	765	1.01153e-43	156.696	cl06868	FNR_like superfamily	 - 	 - 
Q#92 - >NOX5	superfamily	227455	41	192	3.43455e-09	56.1634	cl34916	FRQ1 superfamily	 - 	 - 
Q#92 - >NOX5	superfamily	451506	296	402	5.51554e-08	51.8854	cl23723	Cytochrome_b_N superfamily	 - 	 - 
Q#93 - >GPR180	superfamily	419805	141	405	2.74378e-74	233.294	cl21735	Lung_7-TM_R superfamily	 - 	 - 
Q#94 - >IGHG4	superfamily	448366	226	319	1.01136e-44	150.179	cl11960	Ig superfamily	 - 	 - 
Q#94 - >IGHG4	superfamily	448366	5	98	4.28781e-43	145.669	cl11960	Ig superfamily	 - 	 - 
Q#94 - >IGHG4	superfamily	448366	118	217	6.09502e-37	129.494	cl11960	Ig superfamily	 - 	 - 
Q#95 - >BAK1	superfamily	445841	29	183	5.27558e-41	136.309	cl02575	Bcl-2_like superfamily	 - 	 - 
Q#96 - >ACTRT1	superfamily	450142	9	376	2.46082e-149	426.289	cl17037	NBD_sugar-kinase_HSP70_actin superfamily	 - 	 - 
Q#97 - >DDX60L	superfamily	452890	743	926	2.94477e-101	322.395	cl28899	DEAD-like_helicase_N superfamily	 - 	 - 
Q#97 - >DDX60L	superfamily	226947	742	1357	6.32821e-49	191.066	cl34780	Dob10 superfamily	C	 - 
Q#98 - >TENM2	superfamily	428971	10	374	0	649.728	cl24184	Ten_N superfamily	 - 	 - 
Q#98 - >TENM2	superfamily	302697	1240	1570	1.28537e-48	177.337	cl18310	NHL superfamily	 - 	 - 
Q#98 - >TENM2	superfamily	434826	2690	2767	7.31288e-37	134.285	cl21428	Tox-GHH superfamily	 - 	 - 
Q#98 - >TENM2	superfamily	274730	2391	2467	2.36129e-09	55.9692	cl37315	Rhs_assc_core superfamily	 - 	 - 
Q#98 - >TENM2	superfamily	437064	575	734	2.05522e-07	55.0128	cl44670	DUF5885 superfamily	 - 	 - 
Q#98 - >TENM2	superfamily	225750	1955	2441	1.00109e-06	54.5537	cl34567	RhsA superfamily	NC	 - 
Q#98 - >TENM2	superfamily	448375	1682	1718	6.17336e-05	42.2005	cl11982	RHS_repeat superfamily	 - 	 - 
Q#98 - >TENM2	superfamily	450329	755	796	0.0016749	38.8191	cl19567	DSL superfamily	N	 - 
Q#98 - >TENM2	superfamily	366678	734	882	0.00564482	40.1594	cl37504	Keratin_B2 superfamily	 - 	 - 
Q#100 - >ZNF598	superfamily	227561	29	270	2.5222e-40	155.949	cl28715	COG5236 superfamily	C	 - 
Q#100 - >ZNF598	superfamily	237057	393	672	0.000888682	42.9407	cl36108	PRK12323 superfamily	N	 - 
Q#100 - >ZNF598	superfamily	223003	295	443	0.00286888	41.1096	cl27451	PHA03169 superfamily	NC	 - 
Q#101 - >ZAN	superfamily	445809	1156	1308	1.68855e-51	179.11	cl02516	VWD superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	445809	1542	1695	1.83317e-49	173.332	cl02516	VWD superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	452768	41	202	1.35736e-43	156.769	cl27660	MAM superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	452768	373	535	1.56171e-42	153.674	cl27660	MAM superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	445809	1931	2084	1.09478e-37	139.819	cl02516	VWD superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	445809	2331	2484	1.22881e-32	125.182	cl02516	VWD superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	452768	211	365	8.05358e-32	122.872	cl27660	MAM superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	447348	1737	1809	5.94995e-22	91.6331	cl07383	C8 superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	447348	1349	1423	7.8861e-20	85.8551	cl07383	C8 superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	450195	2269	2320	7.15934e-17	76.5735	cl17735	VWC superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	411408	548	974	1.87001e-15	82.5076	cl41463	PspC_subgroup_2 superfamily	N	 - 
Q#101 - >ZAN	superfamily	450195	1095	1148	4.26271e-15	71.566	cl17735	VWC superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	450480	1426	1479	1.10724e-13	67.3419	cl20226	TIL superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	450195	1481	1535	3.84516e-12	63.0916	cl17735	VWC superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	447348	2543	2597	8.22923e-12	62.7431	cl07383	C8 superfamily	C	 - 
Q#101 - >ZAN	superfamily	447348	2145	2207	1.18242e-11	62.0184	cl07383	C8 superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	450195	2654	2707	3.23659e-11	60.3952	cl17735	VWC superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	450195	1869	1924	9.30266e-11	59.2396	cl17735	VWC superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	450480	2211	2267	2.29515e-09	55.4007	cl20226	TIL superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	450480	1044	1093	2.34051e-09	55.4007	cl20226	TIL superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	451279	2712	2740	0.000163621	40.8291	cl21504	EGF_CA superfamily	 - 	 - 
Q#101 - >ZAN	superfamily	450480	1827	1867	0.000578576	39.9927	cl20226	TIL superfamily	N	 - 
Q#102 - >SPPL2B	superfamily	445368	213	505	2.57659e-124	367.784	cl01342	Peptidase_A22B superfamily	 - 	 - 
Q#102 - >SPPL2B	superfamily	333703	44	163	7.94095e-68	215.718	cl28883	PA superfamily	 - 	 - 
Q#102 - >SPPL2B	superfamily	223065	520	590	0.00142898	41.5912	cl33729	PHA03378 superfamily	N	 - 
Q#103 - >SRSF8	superfamily	450164	16	88	1.1692e-37	127.77	cl17169	RRM_SF superfamily	 - 	 - 
