KIRP#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-B1B0CB8E739C287-367736BA1B64E6D8
#datatype	hitsConcise Results(Superfamily only)
#status	0
#Start time	2023-02-22T19:17:22	Run time	0:00:00:47
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#86 - >ALDH9A1	superfamily	448367	55	512	0	945.969	cl11961	ALDH-SF superfamily	 - 	 - 
Q#87 - >SLC26A1	superfamily	273284	55	683	0	555.792	cl36741	sulP superfamily	 - 	 - 
Q#88 - >SVIP	superfamily	374135	1	73	7.62347e-19	72.382	cl24058	SVIP superfamily	 - 	 - 
Q#89 - >MAN1A2	superfamily	446568	187	626	0	646.152	cl04955	LanC_like superfamily	 - 	 - 
Q#89 - >MAN1A2	superfamily	349951	110	149	0.00165386	38.9579	cl38961	ATP-synt_Fo_b superfamily	N	 - 
Q#90 - >HOXB2	superfamily	444687	147	199	8.84152e-28	102.972	cl00084	homeodomain superfamily	 - 	 - 
Q#91 - >SBK1	superfamily	451246	147	405	4.85938e-177	497.617	cl21453	PKc_like superfamily	 - 	 - 
Q#92 - >FRMD5	superfamily	450165	191	295	4.62179e-62	199.542	cl17171	PH-like superfamily	 - 	 - 
Q#92 - >FRMD5	superfamily	214604	19	210	2.50733e-54	182.495	cl33382	B41 superfamily	 - 	 - 
Q#92 - >FRMD5	superfamily	430180	309	343	5.26941e-12	60.2586	cl07378	FA superfamily	C	 - 
Q#93 - >TBC1D14	superfamily	445800	404	630	2.26764e-56	191.037	cl02495	RabGAP-TBC superfamily	 - 	 - 
Q#94 - >MATN3	superfamily	444673	80	303	1.67416e-110	326.264	cl00057	vWFA superfamily	 - 	 - 
Q#94 - >MATN3	superfamily	431251	441	483	3.48781e-14	66.2368	cl10527	Matrilin_ccoil superfamily	 - 	 - 
Q#94 - >MATN3	superfamily	451279	310	346	3.83197e-09	51.8551	cl21504	EGF_CA superfamily	 - 	 - 
Q#94 - >MATN3	superfamily	451279	352	388	2.14185e-07	46.8475	cl21504	EGF_CA superfamily	 - 	 - 
Q#94 - >MATN3	superfamily	451279	394	430	9.97617e-07	44.9215	cl21504	EGF_CA superfamily	 - 	 - 
Q#96 - >NDUFAF5	superfamily	273953	74	310	1.99858e-32	120.854	cl37044	BioC superfamily	 - 	 - 
Q#97 - >MORN5	superfamily	215619	5	76	3.24676e-10	57.5355	cl33654	PLN03185 superfamily	C	 - 
Q#98 - >TSN	superfamily	445201	10	216	7.74184e-114	323.714	cl00957	Translin-like superfamily	 - 	 - 
Q#99 - >DMRTA2	superfamily	445828	66	112	1.84165e-32	118.136	cl02557	DM superfamily	 - 	 - 
Q#99 - >DMRTA2	superfamily	451254	312	353	3.83005e-24	94.9854	cl21463	UBA_like_SF superfamily	 - 	 - 
Q#100 - >ZNF735	superfamily	214630	16	76	5.63335e-30	109.989	cl42959	KRAB superfamily	 - 	 - 
Q#100 - >ZNF735	superfamily	227381	167	372	3.39623e-06	48.9238	cl34881	COG5048 superfamily	N	 - 
Q#100 - >ZNF735	superfamily	433230	369	391	0.00056731	36.9503	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#102 - >GRPR	superfamily	452889	41	333	0	526.39	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#103 - >KIF4B	superfamily	451428	8	337	0	616.265	cl22853	Motor_domain superfamily	 - 	 - 
Q#103 - >KIF4B	superfamily	274008	556	847	7.63795e-12	70.0854	cl37069	SMC_prok_B superfamily	C	 - 
Q#103 - >KIF4B	superfamily	223496	406	995	3.25413e-11	67.8631	cl33865	SbcC superfamily	 - 	 - 
Q#103 - >KIF4B	superfamily	394802	1086	1126	0.00367296	40.0468	cl40432	SET superfamily	C	 - 
Q#104 - >C16orf91	superfamily	434390	47	119	3.07554e-30	103.511	cl20890	CCSMST1 superfamily	 - 	 - 
Q#105 - >BPIFB3	superfamily	412206	272	470	3.31958e-42	148.613	cl00188	BPI superfamily	 - 	 - 
Q#105 - >BPIFB3	superfamily	412206	25	248	2.63728e-37	136.35	cl00188	BPI superfamily	 - 	 - 
Q#106 - >GPR3	superfamily	452889	41	308	1.51537e-150	423.525	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#107 - >PCDHGA5	superfamily	400525	30	112	3.00088e-44	154.222	cl29227	Cadherin_2 superfamily	 - 	 - 
Q#107 - >PCDHGA5	superfamily	452887	246	343	2.20714e-33	123.578	cl28889	CA_like superfamily	 - 	 - 
Q#107 - >PCDHGA5	superfamily	435374	688	772	3.06937e-32	119.94	cl24907	Cadherin_C_2 superfamily	 - 	 - 
Q#107 - >PCDHGA5	superfamily	452887	456	558	4.5187e-31	117.029	cl28889	CA_like superfamily	 - 	 - 
Q#107 - >PCDHGA5	superfamily	435046	810	904	5.326e-30	115.502	cl24520	Cadherin_tail superfamily	C	 - 
Q#107 - >PCDHGA5	superfamily	452887	137	238	1.58054e-25	101.236	cl28889	CA_like superfamily	 - 	 - 
Q#107 - >PCDHGA5	superfamily	452887	579	666	1.74679e-22	92.7617	cl28889	CA_like superfamily	 - 	 - 
Q#107 - >PCDHGA5	superfamily	452887	355	448	4.23108e-22	91.6061	cl28889	CA_like superfamily	 - 	 - 
Q#108 - >SIX1	superfamily	435624	9	118	3.24344e-73	219.713	cl25175	SIX1_SD superfamily	 - 	 - 
Q#108 - >SIX1	superfamily	444687	129	180	7.32822e-16	70.35	cl00084	homeodomain superfamily	 - 	 - 
Q#109 - >TAS2R50	superfamily	452889	3	294	1.09932e-165	461.663	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#110 - >PGAM4	superfamily	448243	4	253	1.01495e-152	425.042	cl11399	HP superfamily	 - 	 - 
Q#111 - >C2CD4D	superfamily	449331	273	329	6.00925e-08	50.0101	cl14603	C2 superfamily	N	 - 
Q#111 - >C2CD4D	superfamily	237057	14	193	0.00438578	39.0887	cl36108	PRK12323 superfamily	N	 - 
Q#113 - >IGKV1-5	superfamily	448366	24	116	3.67595e-54	164.486	cl11960	Ig superfamily	 - 	 - 
Q#114 - >GOLGA6L6	superfamily	173412	173	664	1.27391e-15	81.3407	cl31754	PTZ00121 superfamily	N	 - 
Q#114 - >GOLGA6L6	superfamily	397207	1	38	0.00352509	38.8819	cl37681	Amelogenin superfamily	NC	 - 
