#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-277756664BD0360B-3035B10816DA652C
#datatype	hitsConcise Results(Superfamily only)
#status	0
#Start time	2023-02-22T19:48:18	Run time	0:00:00:49
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#48 - >TTN	superfamily	448366	4700	4789	5.46165e-20	90.0093	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	6386	6474	5.46165e-20	90.0093	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	3938	4028	5.51504e-20	89.6241	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	33690	33780	5.58088e-20	89.8631	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	17863	17955	5.58088e-20	89.8631	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	16268	16348	5.91696e-20	89.5713	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	30536	30616	6.09226e-20	89.5713	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	32999	33084	6.64878e-20	89.8631	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	32500	32589	6.71377e-20	89.8631	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	16352	16443	7.25709e-20	89.4779	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	29634	29726	8.47919e-20	89.4779	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	5168	5257	8.79743e-20	89.2389	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	28652	28740	1.4478e-19	88.7075	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	17153	17240	1.50524e-19	88.7075	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	16652	16740	1.58026e-19	88.7075	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	32906	32991	1.58026e-19	88.7075	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	16853	16944	1.61131e-19	88.7075	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	22843	22935	1.75874e-19	88.7075	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	32203	32296	1.79329e-19	88.3223	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	28846	28937	1.8464e-19	88.3223	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	16056	16141	1.86445e-19	88.3223	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	24909	25002	2.44819e-19	87.9371	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	28254	28343	2.62071e-19	87.9371	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	28056	28147	2.6722e-19	87.9371	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	27864	27947	2.94522e-19	87.9371	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	22956	23037	2.97709e-19	87.2601	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	5545	5633	3.64143e-19	87.3129	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	27284	27366	4.26783e-19	86.8749	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	23827	23917	4.30418e-19	87.5519	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	16752	16843	4.43165e-19	87.5519	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	24617	24700	5.17805e-19	87.1667	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	7044	7133	5.53324e-19	86.9277	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	22744	22837	5.76291e-19	87.1667	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	24324	24411	6.66836e-19	86.7815	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	23436	23525	6.79938e-19	86.7815	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	23926	24019	7.0692e-19	86.7815	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	24520	24609	7.64137e-19	86.7815	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	18785	18877	7.79151e-19	86.7815	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	16156	16245	7.86769e-19	86.7815	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	26202	26283	8.8569e-19	86.1045	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	26781	26864	9.55766e-19	86.3963	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	26090	26183	1.00341e-18	86.3963	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	27767	27856	1.05343e-18	86.3963	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	28943	29026	1.10594e-18	86.3963	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	1082	1171	1.40823e-18	85.7721	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	25699	25782	1.45225e-18	86.0111	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	18585	18678	1.64805e-18	85.6259	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	1841	1929	1.66157e-18	85.7721	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	20865	20956	1.69687e-18	85.6259	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	20172	20264	2.60358e-18	85.2407	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	6667	6757	2.70291e-18	85.0017	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	23533	23624	3.04214e-18	84.8555	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	21660	21753	3.16288e-18	84.8555	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	4981	5071	3.38095e-18	84.6165	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	19797	19874	3.46108e-18	84.5637	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	27370	27462	3.58935e-18	84.8555	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	18167	18261	3.65988e-18	84.8555	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	8736	8826	3.98923e-18	84.6165	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	25991	26084	4.99679e-18	84.4703	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	30424	30515	5.1951e-18	84.4703	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	7137	7226	5.44676e-18	84.2313	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	34363	34453	7.01506e-18	83.8461	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	21873	21953	7.18371e-18	83.4081	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	35897	35988	7.43689e-18	83.8461	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	4795	4884	8.60583e-18	83.4609	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	19978	20067	1.16506e-17	83.3147	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	26973	27066	1.25938e-17	83.3147	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	21065	21163	1.75325e-17	82.9295	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	34942	35031	1.83064e-17	82.8538	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	7890	7978	1.8566e-17	82.6905	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	27073	27164	1.8952e-17	82.5443	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	5450	5539	2.12763e-17	82.3053	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	25602	25689	2.41719e-17	82.5443	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	26287	26378	2.4888e-17	82.5443	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	8078	8167	2.63568e-17	82.3053	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	23041	23132	2.90812e-17	82.1591	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	24123	24214	3.60241e-17	81.7739	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	25406	25494	3.78203e-17	81.7739	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	31709	31800	4.37645e-17	81.7739	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	31114	31197	4.41925e-17	81.7739	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	33496	33588	4.93925e-17	81.6982	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	20669	20762	5.69166e-17	81.3887	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	19878	19965	6.15251e-17	81.3887	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	25205	25297	6.4593e-17	81.3887	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	32796	32889	6.52247e-17	81.3887	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	31409	31501	6.65067e-17	81.0035	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	21367	21452	6.71571e-17	81.0035	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	17577	17663	6.78139e-17	81.0035	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	23727	23811	7.62147e-17	81.0035	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	5270	5350	7.84077e-17	80.7645	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	25891	25983	8.99277e-17	80.6183	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	31808	31901	9.16952e-17	80.6183	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	26488	26582	9.53353e-17	80.6183	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	1293	1381	9.72981e-17	80.5262	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	31309	31401	1.2891e-16	80.2331	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	29238	29328	1.37998e-16	80.2331	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	21560	21648	1.4488e-16	80.2331	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	32400	32491	1.4488e-16	80.2331	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	18066	18150	1.85472e-16	79.5808	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	17048	17134	1.95905e-16	79.8479	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	23241	23328	2.26699e-16	79.8479	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	17370	17454	2.36607e-16	79.1956	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	6292	6381	2.57128e-16	79.2237	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	7419	7507	2.83419e-16	79.2237	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	6481	6570	3.47712e-16	78.8385	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	19480	19572	3.90996e-16	79.0775	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	9700	9788	4.65656e-16	78.4533	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	21957	22048	4.93887e-16	78.6923	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	22644	22736	5.23591e-16	78.6923	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	30225	30317	5.82765e-16	78.3071	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	15658	15746	6.48627e-16	78.3071	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	10079	10165	7.95471e-16	78.0681	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	31017	31101	8.85677e-16	77.9219	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	9113	9198	9.85488e-16	77.6829	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	5075	5161	1.58801e-15	77.2977	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	7795	7885	1.92943e-15	76.9125	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	22452	22540	1.94859e-15	77.1515	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	20372	20458	2.29929e-15	76.7663	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	29138	29231	2.29929e-15	76.7663	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	3660	3749	2.39037e-15	76.5273	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	28155	28239	2.53439e-15	76.7663	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	21759	21853	2.63503e-15	76.7663	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	26684	26775	2.71312e-15	76.7663	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	33291	33384	4.08364e-15	75.9959	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	5637	5725	4.20482e-15	75.7569	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	30141	30208	4.44827e-15	75.7042	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	8360	8448	4.91375e-15	75.7569	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	20485	20566	6.50469e-15	74.9338	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	20570	20660	6.58006e-15	75.6107	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	31508	31604	7.68923e-15	75.2255	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	24809	24901	8.72674e-15	75.2255	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	17686	17761	8.79859e-15	74.5486	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	3059	3142	8.90023e-15	74.9865	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	32106	32197	1.01978e-14	74.8403	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	6012	6101	1.02003e-14	74.9865	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	19396	19476	1.15587e-14	74.5486	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	8173	8260	1.39303e-14	74.6013	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	6574	6663	1.75983e-14	74.2161	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	29934	30023	3.03472e-14	73.6847	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	8549	8626	6.06288e-14	72.6753	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	17765	17854	6.42325e-14	72.5291	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	28451	28543	7.57969e-14	72.5291	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	9493	9583	8.28036e-14	72.2902	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	17975	18062	9.39544e-14	71.8522	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	30031	30122	1.22149e-13	71.7587	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	9989	10071	1.28357e-13	71.5198	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	6854	6944	1.91372e-13	71.1346	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	33210	33285	2.08955e-13	70.6966	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	18996	19081	2.12801e-13	71.3735	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	29534	29626	2.39183e-13	70.9883	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	2796	2879	6.2815e-13	69.5938	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	7232	7317	9.55021e-13	69.2086	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	15577	15654	1.05416e-12	68.7706	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	451288	19184	19275	1.49274e-12	68.6771	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	5730	5819	1.56973e-12	68.4382	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	14231	14314	1.63212e-12	68.4382	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	185628	11736	12108	2.01351e-12	77.0373	cl33186	PTZ00449 superfamily	N	 - 
Q#48 - >TTN	superfamily	448366	18696	18781	3.33134e-12	67.2298	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	1556	1647	3.3567e-12	67.6678	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	1722	1794	4.45292e-12	67.2826	cl11960	Ig superfamily	N	 - 
Q#48 - >TTN	superfamily	451288	30627	30712	5.04457e-12	67.1363	cl21522	FN3 superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	5831	5912	8.63866e-12	66.5122	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	2883	2966	9.90153e-12	66.127	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	15121	15204	9.9985e-12	66.127	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	14143	14226	2.0768e-11	65.3566	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	2176	2262	2.09714e-11	65.3566	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	13684	13775	2.28941e-11	65.3566	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	2447	2530	2.52379e-11	64.9714	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	14767	14848	2.94974e-11	64.9714	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	15040	15108	2.96007e-11	64.5709	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	14854	14937	3.06702e-11	64.9714	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	15978	16052	5.8618e-11	63.763	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	35286	35373	1.18898e-10	63.4306	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	223880	10526	10651	1.67343e-10	67.118	cl34047	TonB superfamily	C	 - 
Q#48 - >TTN	superfamily	448366	4606	4694	1.7906e-10	62.6602	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	15392	15475	2.07258e-10	62.6602	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	430384	464	506	2.43204e-10	61.0141	cl07599	Titin_Z superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	14605	14665	4.00635e-10	61.4893	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	430384	644	686	5.01285e-10	59.8585	cl07599	Titin_Z superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	14949	15026	1.0427e-09	60.3337	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	14410	14484	1.28347e-09	60.349	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	2971	3053	1.4012e-09	60.349	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	14498	14581	3.53886e-09	59.1934	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	427000	11272	11298	7.9583e-09	56.0539	cl03730	PPAK superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	15210	15298	1.39603e-08	57.4306	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	15303	15386	1.87603e-08	56.8822	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	173412	10430	10979	2.75426e-08	63.6215	cl31754	PTZ00121 superfamily	N	 - 
Q#48 - >TTN	superfamily	448366	2534	2617	6.04883e-08	55.7266	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	2357	2428	8.41744e-08	55.1945	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	436437	9822	9852	1.01256e-07	53.1616	cl39704	THB superfamily	 - 	 - 
Q#48 - >TTN	superfamily	223021	12536	12909	1.08225e-07	61.8781	cl33720	PHA03247 superfamily	N	 - 
Q#48 - >TTN	superfamily	430384	510	550	1.18823e-07	53.3102	cl07599	Titin_Z superfamily	 - 	 - 
Q#48 - >TTN	superfamily	430384	552	594	1.28504e-07	52.925	cl07599	Titin_Z superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	2268	2352	1.76931e-07	54.1858	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	9906	9986	1.82187e-07	54.1858	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	14056	14138	2.193e-07	53.8006	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	427000	13151	13177	3.26555e-07	51.4315	cl03730	PPAK superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	2622	2704	6.17022e-07	52.645	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	223880	11271	11346	6.38344e-07	56.7176	cl34047	TonB superfamily	C	 - 
Q#48 - >TTN	superfamily	448366	35616	35688	9.11695e-07	52.2598	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	17259	17366	9.16094e-07	51.8218	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	2708	2792	1.02498e-06	51.8746	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	236768	13140	13230	1.17703e-06	55.8441	cl35954	PRK10819 superfamily	NC	 - 
Q#48 - >TTN	superfamily	236766	12272	12417	1.19878e-06	58.1273	cl35953	rne superfamily	N	 - 
Q#48 - >TTN	superfamily	430384	599	640	2.92424e-06	49.4582	cl07599	Titin_Z superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	13788	13858	1.52871e-05	48.6557	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	15481	15563	2.05276e-05	48.4078	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	14320	14403	3.54671e-05	47.6374	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	3153	3233	3.65552e-05	47.6221	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	448366	14676	14759	0.000110109	46.4818	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	237057	254	359	0.000133302	51.0299	cl36108	PRK12323 superfamily	NC	 - 
Q#48 - >TTN	superfamily	448366	13968	14049	0.000164337	45.7114	cl11960	Ig superfamily	 - 	 - 
Q#48 - >TTN	superfamily	427000	13321	13347	0.000204829	43.7275	cl03730	PPAK superfamily	 - 	 - 
Q#48 - >TTN	superfamily	411408	13175	13514	0.00041069	49.3805	cl41463	PspC_subgroup_2 superfamily	N	 - 
Q#48 - >TTN	superfamily	448366	13881	13945	0.00081794	43.6481	cl11960	Ig superfamily	C	 - 
Q#48 - >TTN	superfamily	185616	11566	11644	0.00110612	47.6374	cl33183	PTZ00436 superfamily	N	 - 
Q#49 - >FAM189B	superfamily	427713	36	196	3.27207e-30	116.205	cl04401	CD20 superfamily	 - 	 - 
Q#50 - >EPHA7	superfamily	451246	628	894	0	600.315	cl21453	PKc_like superfamily	 - 	 - 
Q#50 - >EPHA7	superfamily	445892	30	206	1.52477e-129	388.622	cl02704	EphR_LBD superfamily	 - 	 - 
Q#50 - >EPHA7	superfamily	449586	919	988	1.14802e-44	155.186	cl15755	SAM_superfamily superfamily	 - 	 - 
Q#50 - >EPHA7	superfamily	452571	565	630	1.96584e-26	103.018	cl25995	TM_EphA1 superfamily	 - 	 - 
Q#50 - >EPHA7	superfamily	451288	443	534	1.37273e-19	84.4703	cl21522	FN3 superfamily	 - 	 - 
Q#50 - >EPHA7	superfamily	451288	332	438	9.56779e-11	59.0471	cl21522	FN3 superfamily	 - 	 - 
Q#50 - >EPHA7	superfamily	429604	275	312	2.72809e-06	45.0321	cl06646	Ephrin_rec_like superfamily	 - 	 - 
Q#50 - >EPHA7	superfamily	451430	253	330	0.00630897	38.2398	cl22855	TNFRSF superfamily	C	 - 
Q#51 - >PARVG	superfamily	444660	196	317	1.76568e-70	214.908	cl00030	CH_SF superfamily	 - 	 - 
Q#51 - >PARVG	superfamily	444660	45	150	2.085e-56	178.372	cl00030	CH_SF superfamily	 - 	 - 
Q#52 - >RAB5B	superfamily	453896	20	182	1.5064e-123	346.076	cl38936	P-loop_NTPase superfamily	 - 	 - 
Q#53 - >FAM177B	superfamily	434199	6	122	3.39492e-54	166.718	cl20697	FAM177 superfamily	 - 	 - 
Q#54 - >CASP7	superfamily	444667	145	386	1.55192e-119	346.125	cl00042	CASc superfamily	 - 	 - 
Q#55 - >IL17RE	superfamily	434410	112	481	7.11856e-135	402.31	cl20911	IL17_R_N superfamily	 - 	 - 
Q#55 - >IL17RE	superfamily	451524	521	644	1.10613e-11	63.1832	cl23749	TIR_2 superfamily	 - 	 - 
