#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-28EF3C64D80AFBE8-70CE1829F885FF5
#datatype	hitsConcise Results(Superfamily only)
#status	0
#Start time	2023-02-22T18:54:20	Run time	0:00:00:55
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#73 - >EYS	superfamily	451279	929	964	1.33087e-06	47.2462	cl21504	EGF_CA superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451279	810	846	6.94089e-05	42.2386	cl21504	EGF_CA superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451279	1080	1115	8.61506e-05	41.8534	cl21504	EGF_CA superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451279	1118	1159	0.00013015	41.4682	cl21504	EGF_CA superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451279	890	926	0.000609018	39.5422	cl21504	EGF_CA superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451279	966	1002	0.00159693	38.3866	cl21504	EGF_CA superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451279	2657	2689	0.00288229	37.6162	cl21504	EGF_CA superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451279	733	769	0.0050838	36.8412	cl21504	EGF_CA superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451279	2614	2644	0.00858894	36.2067	cl21504	EGF_CA superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451279	215	253	0.00912286	36.0754	cl21504	EGF_CA superfamily	 - 	 - 
Q#74 - >UACA	superfamily	224117	482	1328	1.42181e-22	105.567	cl34174	Smc superfamily	 - 	 - 
Q#74 - >UACA	superfamily	222980	48	231	1.54626e-19	93.5507	cl33707	PHA03095 superfamily	NC	 - 
Q#74 - >UACA	superfamily	215507	251	603	0.00117893	43.3521	cl33600	PLN02939 superfamily	C	 - 
Q#75 - >PENK	superfamily	426090	25	70	6.94911e-18	75.0117	cl03122	Opiods_neuropep superfamily	 - 	 - 
Q#76 - >EFEMP1	superfamily	451279	173	204	2.08828e-08	49.9285	cl21504	EGF_CA superfamily	 - 	 - 
Q#76 - >EFEMP1	superfamily	451279	214	244	7.5031e-07	45.7008	cl21504	EGF_CA superfamily	 - 	 - 
Q#76 - >EFEMP1	superfamily	451279	274	297	1.69189e-05	41.2745	cl21504	EGF_CA superfamily	 - 	 - 
Q#76 - >EFEMP1	superfamily	451279	234	257	3.35839e-05	40.5041	cl21504	EGF_CA superfamily	 - 	 - 
Q#76 - >EFEMP1	superfamily	451279	294	333	0.0012604	36.456	cl21504	EGF_CA superfamily	 - 	 - 
Q#76 - >EFEMP1	superfamily	451279	334	359	0.00146102	36.0708	cl21504	EGF_CA superfamily	C	 - 
Q#76 - >EFEMP1	superfamily	451279	44	71	0.00373511	34.9057	cl21504	EGF_CA superfamily	 - 	 - 
Q#77 - >PRG2	superfamily	445781	106	222	4.10951e-65	196.903	cl02432	CLECT superfamily	 - 	 - 
Q#78 - >ATG4D	superfamily	427287	109	411	4.50333e-163	461.21	cl04056	Peptidase_C54 superfamily	 - 	 - 
Q#79 - >TRAF3	superfamily	445786	378	563	1.97182e-141	406.641	cl02446	MATH superfamily	 - 	 - 
Q#79 - >TRAF3	superfamily	450175	51	92	4.94309e-21	86.1022	cl17238	RING_Ubox superfamily	 - 	 - 
Q#79 - >TRAF3	superfamily	280357	136	192	9.03211e-16	71.7194	cl44369	zf-TRAF superfamily	 - 	 - 
Q#79 - >TRAF3	superfamily	224117	252	433	1.13809e-07	54.7204	cl34174	Smc superfamily	NC	 - 
Q#79 - >TRAF3	superfamily	280357	197	247	1.221e-05	42.8294	cl44369	zf-TRAF superfamily	 - 	 - 
Q#80 - >SCAMP3	superfamily	427742	132	307	2.44368e-71	219.332	cl04416	SCAMP superfamily	 - 	 - 
Q#81 - >GNB2	superfamily	453027	48	340	1.4014e-89	269.975	cl29593	WD40 superfamily	 - 	 - 
Q#82 - >UCP3	superfamily	395101	112	210	5.17176e-27	101.579	cl37969	Mito_carr superfamily	 - 	 - 
Q#82 - >UCP3	superfamily	395101	214	303	8.5031e-24	93.1046	cl37969	Mito_carr superfamily	 - 	 - 
Q#82 - >UCP3	superfamily	395101	10	110	5.93985e-18	77.3114	cl37969	Mito_carr superfamily	 - 	 - 
Q#83 - >ZC3H11A	superfamily	434838	1	110	4.7722e-85	265.482	cl25863	zf-CCCH_3 superfamily	 - 	 - 
Q#84 - >CCDC89	superfamily	224117	31	332	7.29432e-07	51.2536	cl34174	Smc superfamily	N	 - 
Q#85 - >CYP11B2	superfamily	425388	72	499	0	788.267	cl41757	cytochrome_P450 superfamily	 - 	 - 
Q#86 - >MSL2	superfamily	450175	42	111	2.54301e-38	135.124	cl17238	RING_Ubox superfamily	 - 	 - 
Q#86 - >MSL2	superfamily	452415	455	509	2.97062e-23	92.8847	cl25608	MSL2_CXC superfamily	 - 	 - 
Q#87 - >YLPM1	superfamily	237171	1085	1327	2.89465e-07	55.6803	cl36163	PRK12678 superfamily	C	 - 
Q#87 - >YLPM1	superfamily	433395	1836	1971	1.22169e-05	46.9174	cl38431	AAA_33 superfamily	C	 - 
Q#87 - >YLPM1	superfamily	237171	938	1176	4.83308e-05	48.3615	cl36163	PRK12678 superfamily	C	 - 
Q#88 - >NFIX	superfamily	425913	221	503	2.46956e-127	372.708	cl25839	CTF_NFI superfamily	 - 	 - 
Q#88 - >NFIX	superfamily	371114	18	54	1.24557e-19	81.8941	cl11159	NfI_DNAbd_pre-N superfamily	 - 	 - 
Q#88 - >NFIX	superfamily	412134	76	178	5.99805e-18	78.9561	cl00055	MH1 superfamily	 - 	 - 
Q#89 - >ZNF776	superfamily	445843	14	54	6.37181e-21	85.5619	cl02581	KRAB_A-box superfamily	 - 	 - 
Q#89 - >ZNF776	superfamily	227381	241	515	7.6605e-05	45.0718	cl34881	COG5048 superfamily	C	 - 
Q#90 - >FOXO4	superfamily	444675	98	183	2.91261e-63	200.316	cl00061	FH_FOX superfamily	 - 	 - 
Q#90 - >FOXO4	superfamily	435506	465	503	9.68285e-17	73.5221	cl25036	FOXO-TAD superfamily	 - 	 - 
Q#90 - >FOXO4	superfamily	435505	358	393	0.000963611	37.8192	cl25035	FOXO_KIX_bdg superfamily	N	 - 
Q#91 - >FAM20C	superfamily	446855	354	565	4.21746e-169	478.694	cl05973	FAM20_C_like superfamily	 - 	 - 
Q#92 - >ZNF441	superfamily	445843	3	44	1.22201e-18	79.3987	cl02581	KRAB_A-box superfamily	 - 	 - 
Q#92 - >ZNF441	superfamily	227381	222	634	1.91553e-10	63.5614	cl34881	COG5048 superfamily	 - 	 - 
Q#93 - >ARID1A	superfamily	432275	1976	2231	2.61607e-145	451.767	cl13467	BAF250_C superfamily	 - 	 - 
Q#93 - >ARID1A	superfamily	355778	1018	1110	2.8342e-63	210.29	cl28902	ARID superfamily	 - 	 - 
Q#93 - >ARID1A	superfamily	130689	372	469	0.000656799	44.7978	cl31127	PABP-1234 superfamily	N	 - 
Q#93 - >ARID1A	superfamily	312941	713	947	0.00124154	43.8436	cl26621	Med15 superfamily	C	 - 
Q#93 - >ARID1A	superfamily	236090	598	729	0.00494119	42.2805	cl35613	PRK07764 superfamily	N	 - 
Q#94 - >UGT2B28	superfamily	447877	24	525	0	877.123	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#95 - >ZNF334	superfamily	227381	342	697	6.23801e-07	52.3906	cl34881	COG5048 superfamily	 - 	 - 
Q#95 - >ZNF334	superfamily	214630	73	93	2.35853e-06	45.2759	cl42959	KRAB superfamily	N	 - 
Q#95 - >ZNF334	superfamily	411020	314	363	5.27202e-05	42.1583	cl41227	SUF4-like superfamily	C	 - 
Q#96 - >OR52K2	superfamily	452889	26	302	3.44742e-163	455.133	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#97 - >KRT78	superfamily	425436	110	423	9.20121e-108	323.791	cl25641	Filament superfamily	 - 	 - 
Q#97 - >KRT78	superfamily	435217	43	107	3.55995e-18	81.6311	cl25695	Keratin_2_head superfamily	N	 - 
Q#98 - >WDR38	superfamily	453027	20	301	1.03609e-76	236.077	cl29593	WD40 superfamily	 - 	 - 
Q#99 - >SCP2	superfamily	181327	12	404	0	702.81	cl32282	PRK08256 superfamily	 - 	 - 
Q#99 - >SCP2	superfamily	459267	452	538	1.68048e-31	116.963	cl45922	SCP2 superfamily	 - 	 - 
Q#100 - >TAS2R31	superfamily	452889	3	294	3.19723e-163	455.499	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#101 - >AASS	superfamily	451247	25	466	0	778.663	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#101 - >AASS	superfamily	215439	25	916	0	720.047	cl33572	PLN02819 superfamily	 - 	 - 
Q#102 - >LHX2	superfamily	413332	117	175	1.16973e-39	135.864	cl02475	LIM superfamily	 - 	 - 
Q#102 - >LHX2	superfamily	413332	41	104	1.9491e-37	130.126	cl02475	LIM superfamily	 - 	 - 
Q#102 - >LHX2	superfamily	444687	276	328	1.39034e-21	87.179	cl00084	homeodomain superfamily	 - 	 - 
Q#102 - >LHX2	superfamily	227863	253	384	5.91734e-12	63.2244	cl35021	COG5576 superfamily	N	 - 
Q#103 - >C10orf53	superfamily	405733	1	77	4.71003e-42	135.117	cl20961	UPF0728 superfamily	 - 	 - 
Q#104 - >PYHIN1	superfamily	426966	212	379	1.94075e-83	255.208	cl08357	HIN superfamily	 - 	 - 
Q#104 - >PYHIN1	superfamily	449339	10	83	1.41324e-31	115.865	cl14633	DD superfamily	 - 	 - 
Q#105 - >POFUT1	superfamily	450121	30	379	0	609.617	cl16914	O-FucT_like superfamily	 - 	 - 
Q#106 - >CALML5	superfamily	185504	1	143	7.43309e-44	141.052	cl33172	PTZ00184 superfamily	 - 	 - 
Q#107 - >ACTR1A	superfamily	450142	5	376	0	593.844	cl17037	NBD_sugar-kinase_HSP70_actin superfamily	 - 	 - 
Q#108 - >NSF	superfamily	453896	219	395	3.9724e-130	383.764	cl38936	P-loop_NTPase superfamily	 - 	 - 
Q#108 - >NSF	superfamily	273521	159	606	4.93568e-65	230.179	cl36852	CDC48 superfamily	C	 - 
Q#108 - >NSF	superfamily	451359	6	83	5.67532e-18	78.8052	cl21693	CDC48_N superfamily	 - 	 - 
Q#108 - >NSF	superfamily	447617	111	183	1.75112e-07	48.7494	cl08380	CDC48_2 superfamily	 - 	 - 
Q#109 - >MAP10	superfamily	434320	273	904	0	1123.03	cl20811	HPHLAWLY superfamily	 - 	 - 
Q#109 - >MAP10	superfamily	434319	86	190	5.57445e-24	97.3212	cl20810	DUF4497 superfamily	 - 	 - 
Q#110 - >ASH1L	superfamily	394802	2146	2286	6.16154e-103	325.786	cl40432	SET superfamily	 - 	 - 
Q#110 - >ASH1L	superfamily	445827	2443	2548	3.76143e-58	196.456	cl02556	Bromodomain superfamily	 - 	 - 
Q#110 - >ASH1L	superfamily	413397	2665	2799	3.26165e-56	191.259	cl02608	BAH superfamily	 - 	 - 
Q#110 - >ASH1L	superfamily	451427	2586	2628	1.19486e-29	112.559	cl22851	PHD_SF superfamily	 - 	 - 
Q#110 - >ASH1L	superfamily	197795	2092	2143	6.11046e-19	82.4474	cl02673	AWS superfamily	 - 	 - 
Q#111 - >ABCA5	superfamily	130324	84	1618	3.65548e-136	469.109	cl31083	rim_protein superfamily	N	 - 
Q#112 - >GLRX2	superfamily	444880	69	150	1.35248e-45	143.834	cl00388	Thioredoxin_like superfamily	 - 	 - 
Q#113 - >MARK1	superfamily	451246	59	311	0	589.875	cl21453	PKc_like superfamily	 - 	 - 
Q#113 - >MARK1	superfamily	450148	697	794	4.83556e-71	227.33	cl17070	AMPKA_C_like superfamily	 - 	 - 
Q#113 - >MARK1	superfamily	451254	331	371	1.35448e-22	90.7343	cl21463	UBA_like_SF superfamily	 - 	 - 
Q#113 - >MARK1	superfamily	223039	546	702	0.00128671	42.4657	cl33723	PHA03307 superfamily	C	 - 
Q#114 - >LRIF1	superfamily	434899	28	768	0	1053.66	cl24342	LRIF1 superfamily	 - 	 - 
Q#115 - >CD200R1L	superfamily	448366	37	143	5.19038e-35	121.544	cl11960	Ig superfamily	 - 	 - 
Q#115 - >CD200R1L	superfamily	448366	147	224	3.90681e-10	55.4857	cl11960	Ig superfamily	 - 	 - 
Q#116 - >KLF12	superfamily	424081	27	224	9.62547e-100	294.993	cl40450	KLF8_12_N superfamily	 - 	 - 
Q#116 - >KLF12	superfamily	433230	363	388	1.19821e-05	41.5727	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#116 - >KLF12	superfamily	227381	228	401	0.000165461	43.531	cl34881	COG5048 superfamily	N	 - 
Q#117 - >CD177	superfamily	447906	133	203	4.60058e-05	41.3709	cl10471	LU superfamily	 - 	 - 
Q#117 - >CD177	superfamily	447906	325	394	0.00127939	37.5189	cl10471	LU superfamily	 - 	 - 
Q#118 - >FXN	superfamily	444777	94	192	1.65619e-54	168.953	cl00238	Frataxin superfamily	 - 	 - 
Q#120 - >HAND2	superfamily	444684	100	161	3.87418e-43	139.426	cl00081	bHLH_SF superfamily	 - 	 - 
Q#121 - >CPXM1	superfamily	448239	299	620	0	658.83	cl11393	Peptidase_M14_like superfamily	 - 	 - 
Q#121 - >CPXM1	superfamily	330301	116	273	2.12957e-45	158.67	cl25480	FA58C superfamily	 - 	 - 
Q#121 - >CPXM1	superfamily	451257	624	700	3.94562e-34	124.559	cl21470	Peptidase_M14NE-CP-C_like superfamily	 - 	 - 
Q#122 - >PHC3	superfamily	449586	926	994	8.36696e-44	152.557	cl15755	SAM_superfamily superfamily	 - 	 - 
Q#122 - >PHC3	superfamily	427171	356	530	0.000232495	45.1426	cl38111	Atrophin-1 superfamily	C	 - 
Q#123 - >KIF25	superfamily	451428	31	369	7.74005e-86	263.664	cl22853	Motor_domain superfamily	 - 	 - 
Q#125 - >C16orf82	superfamily	434919	1	153	5.8098e-44	142.079	cl24359	DUF4694 superfamily	 - 	 - 
Q#128 - >ROBO1	superfamily	448366	68	166	3.9131e-61	203.937	cl11960	Ig superfamily	 - 	 - 
Q#128 - >ROBO1	superfamily	448366	352	449	4.30181e-61	203.649	cl11960	Ig superfamily	 - 	 - 
Q#128 - >ROBO1	superfamily	448366	265	347	2.88823e-47	163.72	cl11960	Ig superfamily	 - 	 - 
Q#128 - >ROBO1	superfamily	448366	173	258	4.55472e-46	160.259	cl11960	Ig superfamily	 - 	 - 
Q#128 - >ROBO1	superfamily	448366	456	542	2.0075e-44	155.732	cl11960	Ig superfamily	 - 	 - 
Q#128 - >ROBO1	superfamily	451288	561	647	3.55285e-18	81.0035	cl21522	FN3 superfamily	 - 	 - 
Q#128 - >ROBO1	superfamily	451288	778	864	5.25987e-12	63.2029	cl21522	FN3 superfamily	 - 	 - 
Q#128 - >ROBO1	superfamily	451288	684	770	2.77172e-08	52.8839	cl21522	FN3 superfamily	 - 	 - 
Q#130 - >POTEA	superfamily	434310	580	687	6.55713e-39	145.898	cl25942	CCDC144C superfamily	C	 - 
Q#130 - >POTEA	superfamily	453966	169	261	5.36384e-18	79.3959	cl39094	Ank_2 superfamily	 - 	 - 
Q#130 - >POTEA	superfamily	453966	103	195	9.1616e-18	78.6255	cl39094	Ank_2 superfamily	 - 	 - 
Q#130 - >POTEA	superfamily	224117	458	673	1.25355e-05	48.5572	cl34174	Smc superfamily	NC	 - 
Q#130 - >POTEA	superfamily	372654	69	119	3.08457e-05	41.8766	cl37869	Ank_4 superfamily	 - 	 - 
Q#131 - >AGAP9	superfamily	355783	464	572	1.09778e-74	234.905	cl28907	ArfGap superfamily	 - 	 - 
Q#131 - >AGAP9	superfamily	450165	280	444	1.55609e-48	165.572	cl17171	PH-like superfamily	 - 	 - 
Q#132 - >ITGAM	superfamily	444673	149	324	3.17792e-92	292.723	cl00057	vWFA superfamily	 - 	 - 
Q#132 - >ITGAM	superfamily	430000	615	1033	5.04902e-39	151.697	cl26747	Integrin_alpha2 superfamily	 - 	 - 
Q#132 - >ITGAM	superfamily	214549	517	563	3.8695e-11	59.3113	cl21611	Int_alpha superfamily	 - 	 - 
Q#132 - >ITGAM	superfamily	214549	453	495	1.43995e-08	51.9925	cl21611	Int_alpha superfamily	C	 - 
Q#132 - >ITGAM	superfamily	395284	1130	1144	0.000231014	39.0283	cl02848	Integrin_alpha superfamily	 - 	 - 
Q#133 - >OR4Q3	superfamily	452889	43	300	3.34502e-151	424.947	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#134 - >ZSCAN5B	superfamily	445849	40	124	3.63427e-35	126.221	cl02605	SCAN superfamily	 - 	 - 
Q#134 - >ZSCAN5B	superfamily	433230	453	478	3.40705e-06	43.4987	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#134 - >ZSCAN5B	superfamily	433230	426	450	7.98798e-06	42.3431	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#134 - >ZSCAN5B	superfamily	433230	370	394	0.000490673	37.3355	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#134 - >ZSCAN5B	superfamily	395048	355	377	0.00275005	34.9685	cl23491	zf-C2H2 superfamily	 - 	 - 
Q#135 - >NBPF11	superfamily	429104	680	747	1.64096e-19	83.2414	cl06016	DUF1220 superfamily	 - 	 - 
Q#135 - >NBPF11	superfamily	429104	605	671	4.93346e-19	81.7006	cl06016	DUF1220 superfamily	 - 	 - 
Q#135 - >NBPF11	superfamily	429104	448	511	1.0471e-14	69.3742	cl06016	DUF1220 superfamily	 - 	 - 
Q#135 - >NBPF11	superfamily	429104	755	821	1.97425e-14	68.6038	cl06016	DUF1220 superfamily	 - 	 - 
Q#135 - >NBPF11	superfamily	429104	181	240	4.68643e-11	58.9738	cl06016	DUF1220 superfamily	 - 	 - 
Q#135 - >NBPF11	superfamily	429104	542	596	1.00323e-06	46.6474	cl06016	DUF1220 superfamily	 - 	 - 
Q#135 - >NBPF11	superfamily	223496	11	401	0.00638253	40.1287	cl33865	SbcC superfamily	NC	 - 
Q#136 - >OR10J3	superfamily	452889	26	285	2.109e-148	417.627	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#138 - >OR1S2	superfamily	452889	25	294	3.85761e-150	422.023	cl28897	7tm_GPCRs superfamily	 - 	 - 
