#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-3DFD4302319ECEF5-2F5DF466B56E0856
#datatype	hitsConcise Results(Superfamily only)
#status	0
#Start time	2023-02-22T18:49:15	Run time	0:00:01:28
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#105 - >SIRPA	superfamily	448366	252	347	6.67964e-67	210.357	cl11960	Ig superfamily	 - 	 - 
Q#105 - >SIRPA	superfamily	448366	147	249	3.21891e-61	195.619	cl11960	Ig superfamily	 - 	 - 
Q#106 - >CTBP2	superfamily	451247	574	892	8.91666e-142	425.39	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#106 - >CTBP2	superfamily	177614	363	575	0.000653936	43.5028	cl31823	PHA03377 superfamily	N	 - 
Q#106 - >CTBP2	superfamily	223021	109	572	0.00119292	43.0033	cl33720	PHA03247 superfamily	N	 - 
Q#107 - >PCYT2	superfamily	140329	14	390	9.87134e-166	468.496	cl31425	PTZ00308 superfamily	 - 	 - 
Q#109 - >CCR9	superfamily	452889	49	328	7.23418e-163	456.906	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#110 - >RARG	superfamily	448242	188	418	4.4591e-163	458.892	cl11397	NR_LBD superfamily	 - 	 - 
Q#110 - >RARG	superfamily	413390	85	165	1.00511e-57	184.732	cl02596	NR_DBD_like superfamily	 - 	 - 
Q#111 - >NHLH2	superfamily	444684	63	135	4.04722e-40	128.668	cl00081	bHLH_SF superfamily	 - 	 - 
Q#112 - >RRP1B	superfamily	428714	10	218	1.11245e-101	311.441	cl05508	Nop52 superfamily	 - 	 - 
Q#112 - >RRP1B	superfamily	223021	411	578	0.000741091	43.3885	cl33720	PHA03247 superfamily	N	 - 
Q#113 - >POLR2L	superfamily	445059	1	67	7.32512e-39	122.557	cl00712	RNA_pol_N superfamily	 - 	 - 
Q#114 - >SOX11	superfamily	444685	38	129	1.82692e-63	199.549	cl00082	HMG-box_SF superfamily	 - 	 - 
Q#115 - >GATA4	superfamily	428434	1	205	8.66258e-32	119.458	cl25837	GATA-N superfamily	 - 	 - 
Q#115 - >GATA4	superfamily	453031	271	322	2.79008e-21	86.6578	cl29608	ZnF_GATA superfamily	 - 	 - 
Q#115 - >GATA4	superfamily	453031	217	267	1.07141e-17	76.6426	cl29608	ZnF_GATA superfamily	 - 	 - 
Q#116 - >PBX3	superfamily	427507	45	234	1.46698e-121	351.671	cl04264	PBC superfamily	 - 	 - 
Q#116 - >PBX3	superfamily	444687	236	317	2.11084e-13	64.572	cl00084	homeodomain superfamily	 - 	 - 
Q#117 - >RAB23	superfamily	453896	10	169	1.79915e-103	296.275	cl38936	P-loop_NTPase superfamily	 - 	 - 
Q#118 - >POU2F2	superfamily	451464	217	291	4.29868e-47	159.912	cl22952	Pou superfamily	 - 	 - 
Q#118 - >POU2F2	superfamily	437368	494	570	1.56856e-20	92.2334	cl44948	POU2F1_C superfamily	N	 - 
Q#118 - >POU2F2	superfamily	444687	322	375	2.2956e-19	81.7862	cl00084	homeodomain superfamily	 - 	 - 
Q#118 - >POU2F2	superfamily	401645	138	215	0.00205236	41.1748	cl37801	PAT1 superfamily	NC	 - 
Q#119 - >LCE3C	superfamily	434116	1	94	3.19748e-10	51.7516	cl20625	LCE superfamily	 - 	 - 
Q#120 - >SLC16A6	superfamily	452895	24	472	0	594.034	cl28910	MFS superfamily	 - 	 - 
Q#121 - >ALDH9A1	superfamily	448367	55	512	0	945.969	cl11961	ALDH-SF superfamily	 - 	 - 
Q#122 - >LMO1	superfamily	413332	24	78	1.25293e-29	102.629	cl02475	LIM superfamily	 - 	 - 
Q#122 - >LMO1	superfamily	413332	88	142	3.14487e-26	93.9505	cl02475	LIM superfamily	 - 	 - 
Q#123 - >WNT8B	superfamily	393294	30	334	0	573.892	cl38924	Wnt superfamily	 - 	 - 
Q#124 - >GOLGA7	superfamily	431176	11	140	6.96629e-46	145.323	cl10939	Erf4 superfamily	 - 	 - 
Q#125 - >SLC2A6	superfamily	452895	39	493	0	675.01	cl28910	MFS superfamily	 - 	 - 
Q#126 - >PPM1N	superfamily	444703	66	326	5.12021e-77	239.921	cl00120	PP2Cc superfamily	 - 	 - 
Q#126 - >PPM1N	superfamily	453054	320	397	7.54672e-35	123.772	cl29762	PP2C_C superfamily	 - 	 - 
Q#127 - >ZNF517	superfamily	214630	14	73	7.45537e-31	113.456	cl42959	KRAB superfamily	 - 	 - 
Q#127 - >ZNF517	superfamily	227381	287	459	3.98924e-07	52.3906	cl34881	COG5048 superfamily	N	 - 
Q#127 - >ZNF517	superfamily	227381	203	342	8.53292e-07	51.235	cl34881	COG5048 superfamily	N	 - 
Q#129 - >MB21D2	superfamily	427231	114	401	3.69049e-25	105.122	cl03978	Mab-21 superfamily	 - 	 - 
Q#131 - >HMGN4	superfamily	448407	7	89	9.36332e-10	50.4566	cl12114	HMG14_17 superfamily	 - 	 - 
Q#132 - >SHARPIN	superfamily	450165	29	127	4.71519e-52	169.175	cl17171	PH-like superfamily	 - 	 - 
Q#132 - >SHARPIN	superfamily	452900	218	302	8.01451e-34	120.395	cl28922	Ubl1_cv_Nsp3_N-like superfamily	 - 	 - 
Q#132 - >SHARPIN	superfamily	413425	351	373	1.66971e-05	41.1493	cl02656	zf-RanBP superfamily	 - 	 - 
Q#133 - >CHTF8	superfamily	430758	13	113	4.27429e-06	42.6221	cl09902	Ctf8 superfamily	 - 	 - 
Q#135 - >ZFHX2	superfamily	444687	1858	1916	2.48693e-16	74.9724	cl00084	homeodomain superfamily	 - 	 - 
Q#135 - >ZFHX2	superfamily	444687	2069	2121	2.84907e-16	74.8526	cl00084	homeodomain superfamily	 - 	 - 
Q#135 - >ZFHX2	superfamily	444687	1598	1651	3.42709e-15	71.771	cl00084	homeodomain superfamily	 - 	 - 
Q#135 - >ZFHX2	superfamily	223021	2207	2365	9.69498e-06	51.4777	cl33720	PHA03247 superfamily	N	 - 
Q#135 - >ZFHX2	superfamily	404746	508	532	0.000956631	38.3003	cl16469	zf-H2C2_5 superfamily	 - 	 - 
Q#137 - >PLXNB3	superfamily	445837	1350	1899	0	912.353	cl02569	RasGAP superfamily	 - 	 - 
Q#137 - >PLXNB3	superfamily	449580	70	495	0	812.888	cl15693	Sema superfamily	 - 	 - 
Q#137 - >PLXNB3	superfamily	449574	858	949	1.53835e-34	127.817	cl15674	IPT superfamily	 - 	 - 
Q#137 - >PLXNB3	superfamily	449574	950	1035	4.98929e-31	117.325	cl15674	IPT superfamily	 - 	 - 
Q#137 - >PLXNB3	superfamily	436217	712	809	2.49972e-25	101.594	cl39440	TIG_2 superfamily	 - 	 - 
Q#137 - >PLXNB3	superfamily	436173	560	642	8.68838e-25	99.6461	cl39397	TIG_plexin superfamily	 - 	 - 
Q#137 - >PLXNB3	superfamily	413394	497	548	9.74745e-13	64.2666	cl02601	PSI superfamily	 - 	 - 
Q#137 - >PLXNB3	superfamily	449574	1038	1169	9.70861e-09	54.3453	cl15674	IPT superfamily	 - 	 - 
Q#137 - >PLXNB3	superfamily	449574	1199	1265	4.90814e-07	48.9863	cl15674	IPT superfamily	N	 - 
Q#137 - >PLXNB3	superfamily	413394	656	690	0.00943271	36.147	cl02601	PSI superfamily	 - 	 - 
Q#139 - >GBP2	superfamily	397124	282	578	8.12955e-171	486.409	cl26554	GBP_C superfamily	 - 	 - 
Q#139 - >GBP2	superfamily	453896	18	280	1.19421e-166	474.555	cl38936	P-loop_NTPase superfamily	 - 	 - 
Q#140 - >HNRNPA3	superfamily	450164	144	223	2.08213e-53	171.674	cl17169	RRM_SF superfamily	 - 	 - 
Q#140 - >HNRNPA3	superfamily	450164	54	131	4.46795e-52	168.387	cl17169	RRM_SF superfamily	 - 	 - 
Q#140 - >HNRNPA3	superfamily	431967	349	365	0.000257413	38.1261	cl13132	HnRNPA1 superfamily	C	 - 
Q#141 - >SLC25A27	superfamily	395101	123	219	3.35511e-25	96.9566	cl37969	Mito_carr superfamily	 - 	 - 
Q#141 - >SLC25A27	superfamily	395101	225	317	6.79904e-23	90.7934	cl37969	Mito_carr superfamily	 - 	 - 
Q#141 - >SLC25A27	superfamily	395101	20	120	2.40079e-19	81.1634	cl37969	Mito_carr superfamily	 - 	 - 
Q#142 - >PSMB11	superfamily	444923	50	237	1.08239e-112	323.427	cl00467	Ntn_hydrolase superfamily	 - 	 - 
Q#144 - >CHST3	superfamily	451306	267	452	8.34704e-27	108.585	cl21551	Sulfotransfer_3 superfamily	N	 - 
Q#146 - >FRG2B	superfamily	434625	61	242	8.7181e-98	284.429	cl21160	FRG2 superfamily	 - 	 - 
Q#147 - >LRIT1	superfamily	448366	267	345	2.73847e-12	62.5228	cl11960	Ig superfamily	 - 	 - 
Q#147 - >LRIT1	superfamily	451288	431	498	5.71999e-08	50.3057	cl21522	FN3 superfamily	 - 	 - 
Q#147 - >LRIT1	superfamily	404697	116	167	5.92819e-07	46.7487	cl38440	LRR_8 superfamily	 - 	 - 
Q#147 - >LRIT1	superfamily	449528	201	240	0.000344773	38.5652	cl15307	TPKR_C2 superfamily	C	 - 
Q#147 - >LRIT1	superfamily	227223	50	178	0.00184248	41.107	cl34836	LRR superfamily	NC	 - 
Q#148 - >PRG4	superfamily	413329	1143	1403	1.12043e-44	160.17	cl02471	HX superfamily	 - 	 - 
Q#148 - >PRG4	superfamily	223021	374	839	4.46952e-26	117.347	cl33720	PHA03247 superfamily	N	 - 
Q#148 - >PRG4	superfamily	445804	66	108	1.10118e-19	83.1916	cl02508	Somatomedin_B superfamily	 - 	 - 
Q#148 - >PRG4	superfamily	445804	26	68	8.51907e-19	80.8804	cl02508	Somatomedin_B superfamily	 - 	 - 
Q#148 - >PRG4	superfamily	139494	304	441	0.006285	40.4946	cl31400	PRK13335 superfamily	C	 - 
Q#149 - >CDK18	superfamily	451246	168	455	0	637.437	cl21453	PKc_like superfamily	 - 	 - 
Q#150 - >GOLGA2	superfamily	434436	408	935	0	766.128	cl25923	GOLGA2L5 superfamily	 - 	 - 
Q#150 - >GOLGA2	superfamily	436918	980	1025	4.21088e-26	101.272	cl41035	GM130_C superfamily	 - 	 - 
Q#150 - >GOLGA2	superfamily	224117	183	473	1.39941e-13	75.5212	cl34174	Smc superfamily	N	 - 
Q#151 - >C9orf57	superfamily	434975	75	160	2.82517e-44	140.776	cl24428	DUF4723 superfamily	 - 	 - 
Q#152 - >TRIQK	superfamily	405792	1	52	1.52954e-25	89.858	cl21033	TRIQK superfamily	C	 - 
Q#153 - >H6PD	superfamily	444849	567	802	6.46554e-99	306.223	cl00339	SugarP_isomerase superfamily	 - 	 - 
Q#153 - >H6PD	superfamily	240353	37	515	1.33343e-98	316.692	cl29403	PTZ00309 superfamily	 - 	 - 
Q#154 - >HIC2	superfamily	453885	25	144	1.34533e-72	228.698	cl38908	BTB_POZ superfamily	 - 	 - 
Q#154 - >HIC2	superfamily	395048	533	555	1.64209e-05	41.5169	cl23491	zf-C2H2 superfamily	 - 	 - 
Q#154 - >HIC2	superfamily	433230	576	600	2.01856e-05	41.5727	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#154 - >HIC2	superfamily	227381	559	613	8.48874e-05	45.457	cl34881	COG5048 superfamily	C	 - 
Q#154 - >HIC2	superfamily	411020	503	552	0.000168463	40.6175	cl41227	SUF4-like superfamily	C	 - 
Q#155 - >WDR26	superfamily	453027	449	741	2.75834e-44	160.964	cl29593	WD40 superfamily	 - 	 - 
Q#155 - >WDR26	superfamily	128914	256	331	6.54139e-06	44.099	cl15352	CTLH superfamily	 - 	 - 
Q#155 - >WDR26	superfamily	375350	226	253	1.89429e-05	41.995	cl39307	LisH_TPL superfamily	 - 	 - 
Q#156 - >TRAV16	superfamily	448366	23	110	1.35457e-28	99.6524	cl11960	Ig superfamily	 - 	 - 
Q#157 - >TAS2R19	superfamily	452889	3	294	5.36789e-170	472.448	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#159 - >ITPRIPL2	superfamily	427231	163	453	3.62139e-14	73.1507	cl03978	Mab-21 superfamily	 - 	 - 
Q#160 - >MSX1	superfamily	444687	175	228	2.56234e-25	95.6534	cl00084	homeodomain superfamily	 - 	 - 
Q#160 - >MSX1	superfamily	185628	105	248	0.00378063	38.9026	cl33186	PTZ00449 superfamily	NC	 - 
Q#161 - >OR13A1	superfamily	452889	43	312	6.93385e-162	452.097	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#162 - >CYP1B1	superfamily	425388	81	518	0	901.293	cl41757	cytochrome_P450 superfamily	 - 	 - 
Q#165 - >MSLNL	superfamily	368727	121	650	5.00207e-45	171.186	cl20039	Mesothelin superfamily	 - 	 - 
Q#165 - >MSLNL	superfamily	223021	8	118	0.00136076	42.2329	cl33720	PHA03247 superfamily	N	 - 
Q#167 - >PAMR1	superfamily	451320	478	735	1.74111e-41	151.275	cl21584	Tryp_SPc superfamily	 - 	 - 
Q#167 - >PAMR1	superfamily	412131	128	234	4.67009e-33	122.906	cl00049	CUB superfamily	 - 	 - 
Q#167 - >PAMR1	superfamily	453036	297	360	9.84696e-11	57.4728	cl29654	CCP superfamily	 - 	 - 
Q#167 - >PAMR1	superfamily	451279	240	272	1.78337e-06	44.935	cl21504	EGF_CA superfamily	 - 	 - 
Q#167 - >PAMR1	superfamily	453036	425	460	0.000157192	40.1388	cl29654	CCP superfamily	N	 - 
Q#168 - >TMC4	superfamily	429672	475	585	2.4795e-32	120.71	cl06719	TMC superfamily	 - 	 - 
Q#169 - >RYBP	superfamily	407339	145	176	3.42019e-13	61.5974	cl28869	YAF2_RYBP superfamily	 - 	 - 
Q#169 - >RYBP	superfamily	413425	22	45	8.65722e-06	41.1835	cl02656	zf-RanBP superfamily	 - 	 - 
Q#170 - >HSH2D	superfamily	449520	26	127	1.71122e-67	207.435	cl15255	SH2 superfamily	 - 	 - 
Q#173 - >EID3	superfamily	430185	239	328	4.95236e-37	128.032	cl38289	Nse4_C superfamily	 - 	 - 
Q#173 - >EID3	superfamily	434703	89	145	6.40705e-14	65.3314	cl21240	Nse4-Nse3_bdg superfamily	 - 	 - 
Q#174 - >RPAP2	superfamily	427766	80	152	5.68871e-32	118.08	cl04436	RPAP2_Rtr1 superfamily	 - 	 - 
Q#175 - >LHX1	superfamily	413332	63	118	1.72069e-36	127.092	cl02475	LIM superfamily	 - 	 - 
Q#175 - >LHX1	superfamily	413332	4	55	2.43738e-32	115.988	cl02475	LIM superfamily	 - 	 - 
Q#175 - >LHX1	superfamily	444687	183	236	9.86176e-23	90.2606	cl00084	homeodomain superfamily	 - 	 - 
Q#175 - >LHX1	superfamily	455861	263	382	0.00553919	39.0384	cl42516	dnaA superfamily	NC	 - 
