#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-1BFEB2635F88DF17-345406B876F698CF
#datatype	hitsConcise Results(Superfamily only)
#status	0
#Start time	2023-02-22T18:58:22	Run time	0:00:01:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#84 - >PPIP5K1	superfamily	436261	55	144	7.92119e-57	190.809	cl39482	PPIP5K2_N superfamily	 - 	 - 
Q#85 - >SLITRK4	superfamily	404697	402	461	1.46749e-13	66.0087	cl38440	LRR_8 superfamily	 - 	 - 
Q#85 - >SLITRK4	superfamily	404697	83	143	5.82873e-12	61.3863	cl38440	LRR_8 superfamily	 - 	 - 
Q#85 - >SLITRK4	superfamily	404697	132	190	2.44831e-08	50.9859	cl38440	LRR_8 superfamily	 - 	 - 
Q#85 - >SLITRK4	superfamily	449528	213	253	8.5472e-07	46.2692	cl15307	TPKR_C2 superfamily	C	 - 
Q#85 - >SLITRK4	superfamily	227223	376	532	0.000416111	43.4182	cl34836	LRR superfamily	NC	 - 
Q#85 - >SLITRK4	superfamily	449528	531	563	0.00639224	35.4836	cl15307	TPKR_C2 superfamily	C	 - 
Q#86 - >AGPAT4	superfamily	178006	20	345	5.93031e-88	270.458	cl31871	PLN02380 superfamily	 - 	 - 
Q#87 - >TOMM5	superfamily	431410	1	41	1.97435e-08	46.0184	cl11251	Tom5 superfamily	C	 - 
Q#88 - >G3BP1	superfamily	450164	347	426	1.37198e-50	166.585	cl17169	RRM_SF superfamily	 - 	 - 
Q#88 - >G3BP1	superfamily	447678	7	145	1.10514e-41	144.348	cl09109	NTF2_like superfamily	 - 	 - 
Q#88 - >G3BP1	superfamily	115071	222	330	7.59676e-06	47.553	cl25759	NESP55 superfamily	N	 - 
Q#89 - >MAP3K5	superfamily	433083	274	654	0	655.481	cl19991	DUF4071 superfamily	 - 	 - 
Q#89 - >MAP3K5	superfamily	451246	780	1047	0	630.98	cl21453	PKc_like superfamily	 - 	 - 
Q#89 - >MAP3K5	superfamily	436915	664	763	8.41065e-54	182.787	cl41030	ASK_PH superfamily	 - 	 - 
Q#90 - >RGR	superfamily	452889	17	296	9.03202e-153	427.931	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#91 - >NDUFA5	superfamily	428083	13	108	2.18532e-24	89.0972	cl04701	ETC_C1_NDUFA5 superfamily	 - 	 - 
Q#92 - >CNTD1	superfamily	454757	50	177	1.81793e-50	163.916	cl40454	CYCLIN_SF superfamily	 - 	 - 
Q#94 - >ZNF71	superfamily	445843	13	54	6.76221e-26	99.8143	cl02581	KRAB_A-box superfamily	 - 	 - 
Q#94 - >ZNF71	superfamily	227381	170	544	6.19599e-16	80.125	cl34881	COG5048 superfamily	 - 	 - 
Q#95 - >CRELD2	superfamily	350886	304	344	0.000462876	37.4894	cl00066	FU superfamily	 - 	 - 
Q#95 - >CRELD2	superfamily	444673	337	377	0.00126299	40.0608	cl00057	vWFA superfamily	N	 - 
Q#95 - >CRELD2	superfamily	350886	246	279	0.00335397	35.1782	cl00066	FU superfamily	 - 	 - 
Q#95 - >CRELD2	superfamily	432202	31	127	0.00958007	36.5311	cl13389	DUF3456 superfamily	 - 	 - 
Q#96 - >ZNF135	superfamily	214630	26	85	9.00368e-30	111.53	cl42959	KRAB superfamily	 - 	 - 
Q#96 - >ZNF135	superfamily	227381	264	665	3.08633e-18	88.2142	cl34881	COG5048 superfamily	 - 	 - 
Q#96 - >ZNF135	superfamily	395048	658	680	0.00241794	35.7389	cl23491	zf-C2H2 superfamily	 - 	 - 
Q#96 - >ZNF135	superfamily	395048	238	260	0.00453141	34.9685	cl23491	zf-C2H2 superfamily	 - 	 - 
Q#97 - >GLS	superfamily	445169	244	528	1.57874e-167	480.333	cl00907	Glutaminase superfamily	 - 	 - 
Q#97 - >GLS	superfamily	407807	139	222	2.22776e-30	114.246	cl39396	EF-hand_14 superfamily	 - 	 - 
Q#97 - >GLS	superfamily	453966	557	649	9.83748e-14	67.0695	cl39094	Ank_2 superfamily	 - 	 - 
Q#98 - >NFASC	superfamily	448366	41	135	3.51186e-64	212.143	cl11960	Ig superfamily	 - 	 - 
Q#98 - >NFASC	superfamily	448366	144	234	5.1343e-52	176.912	cl11960	Ig superfamily	 - 	 - 
Q#98 - >NFASC	superfamily	448366	252	334	9.04754e-49	167.586	cl11960	Ig superfamily	 - 	 - 
Q#98 - >NFASC	superfamily	448366	338	426	3.96313e-42	148.976	cl11960	Ig superfamily	 - 	 - 
Q#98 - >NFASC	superfamily	433552	1132	1216	3.93322e-39	140.151	cl16451	Bravo_FIGEY superfamily	 - 	 - 
Q#98 - >NFASC	superfamily	451288	628	718	1.89034e-17	78.6923	cl21522	FN3 superfamily	 - 	 - 
Q#98 - >NFASC	superfamily	448366	450	518	2.26378e-15	72.5293	cl11960	Ig superfamily	N	 - 
Q#98 - >NFASC	superfamily	448366	528	609	2.34755e-15	72.2902	cl11960	Ig superfamily	 - 	 - 
Q#98 - >NFASC	superfamily	451288	825	916	1.82676e-11	61.3583	cl21522	FN3 superfamily	 - 	 - 
Q#98 - >NFASC	superfamily	451288	729	819	1.48154e-08	53.2691	cl21522	FN3 superfamily	 - 	 - 
Q#98 - >NFASC	superfamily	451288	1014	1086	7.83298e-07	48.1801	cl21522	FN3 superfamily	 - 	 - 
Q#99 - >RGMA	superfamily	428994	56	229	5.80767e-107	313.903	cl05846	RGM_N superfamily	 - 	 - 
Q#99 - >RGMA	superfamily	428993	234	414	5.55643e-103	304.182	cl05845	RGM_C superfamily	 - 	 - 
Q#100 - >KIF15	superfamily	451428	25	373	0	625.688	cl22853	Motor_domain superfamily	 - 	 - 
Q#100 - >KIF15	superfamily	224117	490	1331	8.8431e-19	92.8551	cl34174	Smc superfamily	 - 	 - 
Q#101 - >GPR142	superfamily	452889	157	425	4.91694e-164	463.094	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#101 - >GPR142	superfamily	365786	18	46	0.00306708	37.0724	cl38910	ATP-synt_F1_V1_A1_AB_FliI_C superfamily	C	 - 
Q#102 - >ZNF33B	superfamily	214630	12	71	4.04462e-36	130.02	cl42959	KRAB superfamily	 - 	 - 
Q#102 - >ZNF33B	superfamily	227381	383	772	3.58023e-12	69.3394	cl34881	COG5048 superfamily	 - 	 - 
Q#102 - >ZNF33B	superfamily	433230	343	367	0.00550507	35.0243	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#103 - >RAB37	superfamily	453896	31	220	1.03682e-131	368.424	cl38936	P-loop_NTPase superfamily	 - 	 - 
Q#104 - >LRCH3	superfamily	444660	654	763	8.72113e-62	203.161	cl00030	CH_SF superfamily	 - 	 - 
Q#104 - >LRCH3	superfamily	227223	77	285	3.44485e-20	93.4941	cl34836	LRR superfamily	NC	 - 
Q#105 - >PTCH1	superfamily	273338	43	1206	0	2116.48	cl44336	2A060602 superfamily	 - 	 - 
Q#105 - >PTCH1	superfamily	177614	1253	1369	0.000506323	44.6584	cl31823	PHA03377 superfamily	N	 - 
Q#106 - >TM7SF3	superfamily	451260	296	503	1.92696e-42	150.812	cl21474	ABC2_membrane superfamily	 - 	 - 
Q#107 - >PUM2	superfamily	453019	721	1042	0	542.183	cl29546	Pumilio superfamily	 - 	 - 
Q#108 - >IFNA10	superfamily	444691	26	185	5.56513e-93	267.525	cl00092	IFab superfamily	 - 	 - 
Q#109 - >KLHL6	superfamily	453885	48	176	3.5267e-89	272.108	cl38908	BTB_POZ superfamily	 - 	 - 
Q#109 - >KLHL6	superfamily	452892	169	276	5.23373e-69	218.877	cl28903	BACK superfamily	 - 	 - 
Q#109 - >KLHL6	superfamily	222983	86	565	3.06392e-53	190.749	cl33709	PHA03098 superfamily	 - 	 - 
Q#109 - >KLHL6	superfamily	445890	548	585	0.0093341	34.5102	cl02701	Kelch_1 superfamily	 - 	 - 
Q#110 - >ACBD5	superfamily	444761	41	129	2.27749e-41	143.235	cl00221	ACBP superfamily	 - 	 - 
Q#112 - >TFIP11	superfamily	400273	397	666	1.44045e-132	396.054	cl06744	GCFC superfamily	 - 	 - 
Q#112 - >TFIP11	superfamily	432567	23	104	1.40754e-28	109.768	cl13843	TIP_N superfamily	 - 	 - 
Q#112 - >TFIP11	superfamily	445852	149	193	4.62469e-18	77.9338	cl02611	G-patch superfamily	 - 	 - 
Q#113 - >PPT1	superfamily	451272	34	318	1.70388e-113	329.2	cl21494	Abhydrolase superfamily	 - 	 - 
Q#114 - >UCHL5	superfamily	447604	20	262	1.00726e-141	401.079	cl08306	Peptidase_C12 superfamily	 - 	 - 
Q#114 - >UCHL5	superfamily	436222	303	348	1.03287e-19	81.4697	cl39447	UCH_C superfamily	 - 	 - 
Q#115 - >PCMTD1	superfamily	395902	11	219	1.98066e-27	107.069	cl30237	PCMT superfamily	 - 	 - 
Q#116 - >SYCE3	superfamily	405806	1	85	1.49842e-37	120.521	cl21056	Synaptonemal_3 superfamily	 - 	 - 
Q#117 - >SNX5	superfamily	448379	185	402	2.18272e-141	401.622	cl12013	BAR superfamily	 - 	 - 
Q#117 - >SNX5	superfamily	445832	29	169	1.25871e-108	315.461	cl02563	PX_domain superfamily	 - 	 - 
Q#118 - >SEC63	superfamily	451402	209	715	3.19094e-74	243.32	cl22482	Sec63 superfamily	 - 	 - 
Q#118 - >SEC63	superfamily	413365	104	162	5.48198e-20	84.0614	cl02542	DnaJ superfamily	 - 	 - 
Q#119 - >SMYD3	superfamily	394802	5	268	3.62751e-121	350.897	cl40432	SET superfamily	 - 	 - 
Q#119 - >SMYD3	superfamily	450478	49	87	2.48147e-13	63.5817	cl20224	zf-MYND superfamily	 - 	 - 
Q#120 - >PGPEP1L	superfamily	444776	7	174	1.31699e-49	160.126	cl00237	Peptidase_C15 superfamily	 - 	 - 
Q#121 - >NAP1L4	superfamily	447601	77	350	6.9306e-99	292.925	cl08298	NAP superfamily	 - 	 - 
Q#122 - >RSPRY1	superfamily	445854	359	479	2.46287e-93	281.159	cl02614	SPRY superfamily	 - 	 - 
Q#122 - >RSPRY1	superfamily	450175	523	565	5.07139e-23	91.6516	cl17238	RING_Ubox superfamily	 - 	 - 
Q#123 - >STK11IP	superfamily	435007	8	93	1.19915e-30	116.062	cl24471	LIP1 superfamily	 - 	 - 
Q#123 - >STK11IP	superfamily	455733	173	321	1.02079e-10	62.4961	cl42388	PPP1R42 superfamily	N	 - 
Q#123 - >STK11IP	superfamily	445216	670	715	0.00324986	36.5537	cl00993	Zn-ribbon_8 superfamily	C	 - 
Q#125 - >GTF2F1	superfamily	310411	2	517	0	544.544	cl37738	TFIIF_alpha superfamily	 - 	 - 
Q#126 - >TAS2R13	superfamily	452889	7	293	3.64902e-145	409.566	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#127 - >MPL	superfamily	451288	25	128	9.88081e-42	146.412	cl21522	FN3 superfamily	 - 	 - 
Q#127 - >MPL	superfamily	451288	395	485	4.60138e-10	56.7359	cl21522	FN3 superfamily	 - 	 - 
Q#128 - >ZC3H8	superfamily	227416	150	268	1.00065e-06	49.0992	cl25862	YTH1 superfamily	NC	 - 
Q#129 - >UGT1A5	superfamily	447877	29	525	0	866.723	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#130 - >TBC1D14	superfamily	445800	404	630	2.26764e-56	191.037	cl02495	RabGAP-TBC superfamily	 - 	 - 
Q#132 - >TRAV17	superfamily	448366	25	112	2.12765e-38	124.69	cl11960	Ig superfamily	 - 	 - 
Q#133 - >TLR7	superfamily	227223	488	775	2.35079e-13	73.0785	cl34836	LRR superfamily	N	 - 
Q#133 - >TLR7	superfamily	451524	890	993	1.15711e-12	66.1928	cl23749	TIR_2 superfamily	C	 - 
Q#133 - >TLR7	superfamily	215061	191	711	4.63022e-12	70.262	cl33413	PLN00113 superfamily	C	 - 
Q#133 - >TLR7	superfamily	188093	753	837	1.47428e-05	49.3103	cl28216	PCC superfamily	C	 - 
Q#133 - >TLR7	superfamily	404697	75	139	0.00137752	37.8891	cl38440	LRR_8 superfamily	 - 	 - 
Q#134 - >KBTBD4	superfamily	453885	38	177	1.30673e-94	284.479	cl38908	BTB_POZ superfamily	 - 	 - 
Q#134 - >KBTBD4	superfamily	452892	167	254	1.99937e-60	193.951	cl28903	BACK superfamily	 - 	 - 
Q#134 - >KBTBD4	superfamily	222983	72	504	2.03847e-19	91.3676	cl33709	PHA03098 superfamily	 - 	 - 
Q#135 - >ZNF142	superfamily	223021	928	1219	0.000132451	47.2405	cl33720	PHA03247 superfamily	C	 - 
Q#135 - >ZNF142	superfamily	404746	601	625	0.00096258	37.9151	cl16469	zf-H2C2_5 superfamily	 - 	 - 
Q#135 - >ZNF142	superfamily	433230	1723	1747	0.00249117	36.9503	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#136 - >ROR1	superfamily	451246	467	749	0	628.58	cl21453	PKc_like superfamily	 - 	 - 
Q#136 - >ROR1	superfamily	445787	166	307	3.19884e-108	330.076	cl02447	CRD_FZ superfamily	 - 	 - 
Q#136 - >ROR1	superfamily	412161	311	393	1.07467e-41	146.767	cl00100	KR superfamily	 - 	 - 
Q#136 - >ROR1	superfamily	448366	66	148	1.07099e-18	81.3976	cl11960	Ig superfamily	 - 	 - 
Q#138 - >THPO	superfamily	425854	165	303	4.80881e-50	168.033	cl02958	EPO_TPO superfamily	 - 	 - 
Q#142 - >RFPL4A	superfamily	445854	93	270	3.80707e-129	363.94	cl02614	SPRY superfamily	 - 	 - 
Q#142 - >RFPL4A	superfamily	450175	9	56	8.87897e-23	88.3631	cl17238	RING_Ubox superfamily	 - 	 - 
Q#142 - >RFPL4A	superfamily	431595	54	95	2.89757e-21	84.3098	cl12573	RDM superfamily	 - 	 - 
Q#143 - >ZNF732	superfamily	214630	4	62	9.77782e-32	116.923	cl42959	KRAB superfamily	 - 	 - 
Q#143 - >ZNF732	superfamily	227381	130	542	1.89035e-08	57.013	cl34881	COG5048 superfamily	 - 	 - 
Q#145 - >MEX3A	superfamily	444693	221	292	1.81745e-50	166.743	cl00098	KH-I superfamily	 - 	 - 
Q#145 - >MEX3A	superfamily	444693	132	204	3.84537e-48	160.729	cl00098	KH-I superfamily	 - 	 - 
Q#145 - >MEX3A	superfamily	450175	468	519	5.45274e-33	119.395	cl17238	RING_Ubox superfamily	 - 	 - 
Q#147 - >GOLGA6L10	superfamily	434436	83	198	1.06076e-15	79.7025	cl25923	GOLGA2L5 superfamily	C	 - 
Q#148 - >NEFL	superfamily	425436	89	399	1.10566e-112	337.273	cl25641	Filament superfamily	 - 	 - 
Q#148 - >NEFL	superfamily	428095	9	88	2.89777e-07	48.1555	cl04711	Filament_head superfamily	 - 	 - 
Q#149 - >CEACAM20	superfamily	448366	256	343	3.31355e-24	96.6946	cl11960	Ig superfamily	 - 	 - 
Q#149 - >CEACAM20	superfamily	448366	69	156	9.71242e-23	92.4574	cl11960	Ig superfamily	 - 	 - 
Q#149 - >CEACAM20	superfamily	448366	369	435	1.16858e-09	54.8109	cl11960	Ig superfamily	 - 	 - 
Q#149 - >CEACAM20	superfamily	448366	171	234	9.73887e-08	49.5039	cl11960	Ig superfamily	 - 	 - 
Q#150 - >OR56A3	superfamily	452889	29	307	8.58182e-133	378.558	cl28897	7tm_GPCRs superfamily	 - 	 - 
